"index","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset","SE_Model"
52,0.0,1.0,"Profanity, stupidity, self-indulgence, and bad acting all join forces for a true tour de force in terrible movie-making. Pesci's attempt to prove My Cousin Vinny was no fluke, shows the opposite instead. He is generally too lightweight and foulmouthed to handle the lead. A true must-miss!","Profanity, madness, self-leniency, and bad acting all join forces for a genuine tour de force in horrible movies-making. Pesci's try to proves My Cousin Vinny was no fluke, show the inverse instead. He is commonly too lightweight and foulmouthed to handles the lead. A truthful must-miss!",0.9697934985160828,0.5924237370491028,0.96,"imdb","BERT"
53,1.0,0.0,"A series of vignettes, most of them spoofing television of the 1970's, but also with some digs at the government and corporate America. One of the longest segments, ""The Dealers"" is not that funny to me and I don't know what it is parodying. Some of the others, though, are absolutely side-splitting. I particularly enjoy the cooking show segment. Most of the foul words I know are used in the movie, and, if you object to full frontal nudity, stay away.","A serial of vignettes, most of them spoofing television of the 1970's, but also with some digs at the government and corporate America. One of the longest segments, ""The Dealers"" is not that funny to me and I don't know what it is parodying. Some of the others, though, are absolutely side-splitting. I particularly enjoy the cook show segment. Most of the foul words I know are used in the movie, and, if you object to full frontal nudity, stay away.",0.5866085290908813,0.5230897068977356,0.96,"imdb","BERT"
54,1.0,0.0,"This an free adaptation of the novels of Clarence Mulford; fans of the Willaim Boyd films will probably feel a little at sea here (and the reviews here so far reflect that). But I knew of Hopalong from the novels first, and never cared much for the Boyd films once I got around to them. Christopher Coppola has made a wise choice - he has not made a nostalgic ""Western""; instead, he has approached the Cassidy story as a slice of what we used to call 'Americana'; or what older critics once called 'homespun'. As the film unraveled, I found myself more and more reminded of the great ""Hallmark Theater"" version of Mark Twain's ""Roughing It"", with James Garner narrating. Both these films remind us that, although films about the 'old west' are probably always to be mythic for Americans, they need not be 'westerns'; they can very well be just films about what it meant to be American in that time, in that place. I never feel pandered to, watching this film; there's no effort to shove the Boyd-Cassidy legacy down our throats, no irony, no camp. Consequently, I get a sense of these characters as having walked - or ridden horseback - across some real western America I too could have walked a hundred years ago. Given that, the plainness of the film - it positively avoids anything we have come to call ""style"" - is all to its favor; and the plain acting of the performers fits neatly in with this; gosh, it really does feel like some story told around a campfire on a cattle drive - no visual dressing, just the quirks and good humor - and sudden violence - that we expect from the good narration of an adventure yarn. I was very pleasantly surprised by this film, and if the viewer sets aside encultured expectations, he or she will find considerable pleasure in it. I would have given this film 9-stars, but I'll give it a ten just because most reviewers here have missed the point completely; and I urge them to set their memories of Boyd aside and give this film another chance. Note 1: A reviewer complained that Hopalong shoots people dead in this film, rather than shooting the guns out of their hands (ala Boyd's Cassidy); first, Cassidy DOES shoot people dead in the novels; second, if Cassidy were a real cowboy he would have shot people dead - the problem with shooting guns out of people's hands is that they can always get another gun - which happens to be part of the subtext of this very film. Note 2: I admit that I am jealous of the Coppola family, that they have the Director of ""The Godfather"" among them who can get them all opportunities to make movies that I can't; but a good movie is a good movie; and this is a good movie. If it's by somebody by the name ""Coppola"", well, that's just is as it is. America is the land of opportunity (or was, until Bush got into office) - that's what the great American novels are all about.","This an free adaptations of the novels of Clarence Mulford; enthusiasts of the Willaim Boyd movie will probably feel a little at sea here (and the review here so far reflecting that). But I knew of Hopalong from the novels first, and never cared much for the Boyd movie once I got around to them. Christopher Coppola ha made a wise choice - he ha not made a nostalgic ""Western""; instead, he has approached the Cassidy story as a slice of what we used to call 'Americana'; or what older detractors once called 'homespun'. As the movie unraveled, I found myself more and more reminds of the grand ""Hallmark Theater"" version of Mark Twain's ""Roughing It"", with James Garner narrating. Both these movies reminded us that, although movie about the 'ancient west' are presumably always to be mythic for Americans, they need not be 'westerns'; they can very well be just movie about what it meant to be American in that time, in that place. I never feel pandered to, watching this films; there's no effort to shove the Boyd-Cassidy legacy down our throats, no irony, no camp. Consequently, I get a sense of these characters as having walked - or ridden horseback - across some real western America I too could have walked a hundred years ago. Given that, the plainness of the film - it positively avoids anything we have come to call ""style"" - is all to its favor; and the plain acting of the performers fits neatly in with this; gosh, it really does feel like some story told around a campfire on a cattle drive - no visual dressing, just the quirks and good humor - and sudden violence - that we expect from the good narration of an adventure yarn. I was very pleasantly surprised by this film, and if the viewer sets aside encultured expectations, he or she will find considerable pleasure in it. I would have given this film 9-stars, but I'll give it a ten just because most reviewers here have missed the point completely; and I urge them to set their memories of Boyd aside and give this film another chance. Note 1: A reviewer complained that Hopalong shoots people dead in this film, rather than shooting the guns out of their hands (ala Boyd's Cassidy); first, Cassidy DOES shoot people dead in the novels; second, if Cassidy were a real cowboy he would have shot people dead - the problem with shooting guns out of people's hands is that they can always get another gun - which happens to be part of the subtext of this very film. Note 2: I admit that I am jealous of the Coppola family, that they have the Director of ""The Godfather"" among them who can get them all opportunities to make movies that I can't; but a good movie is a good movie; and this is a good movie. If it's by somebody by the name ""Coppola"", well, that's just is as it is. America is the land of opportunity (or was, until Bush got into office) - that's what the great American novels are all about.",0.907368004322052,0.5029104948043823,0.96,"imdb","BERT"
55,1.0,0.0,"I gather from reading the previous comments that this film went straight to cable. Well, I paid to see it in a theatre, and I'm glad I did because visually it was a striking film. Most of the settings seem like they were made in the early 60s (except for the shrink's office, which was dated in a different way), and if you leave the Neve Campbell sequences out, the whole film has a washed- out early 60s ambience. And the use of restaurants in the film was fascinating. For a first-time director whose background, I believe, is in writing, he has a great eye. Within the first ten minutes I felt the plot lacked plausibility, so I just willingly suspended my disbelief and went along for the ride. In terms of acting and the depiction of father-son, mother-son, husband-wife, parent-child relationships, the film was spot-on. William H. Macy, a pleasure to watch, seems to be filling the void left by the late Tony Perkins, if this and Magnolia are any indication. Tracey Ullman as the neglected wife was quite moving, to me. It was a three-dimensional depiction of a character too often viewed by society as two-dimensional. Of course, Donald Sutherland can add this to his collection of unforgettable portrayals. The depiction of the parents (Bain/Sutherland) reminded me, in an indirect way, of Vincent Gallo's BUFFALO '66, although toned-down quite a bit! I would definitely pay money to see a second film from this director. He has the self-discipline of a 50s b-crimefilm director (something P.T.Anderson will never have!), yet he has a visual style and a way with actors that commands attention.","I gather from reading the previous remark that this movie went straight to cable. Well, I paid to see it in a theatres, and I'm glad I did because visually it was a staggering movies. Most of the setting seem like they were made in the early 60s (except for the shrink's office, which was dated in a various path), and if you leave the Neve Campbell sequencing out, the whole film has a washed- out early 60s ambiance. And the use of restaurants in the films was riveting. For a first-time director whose background, I believing, is in writing, he ha a grand eye. Within the first ten minutes I felt the plot lacked plausibility, so I just voluntarily suspend my disbelief and went along for the ride. In terms of acting and the depiction of father-sons, mother-son, hubby-wife, parent-child relations, the movie was spot-on. William H. Macy, a delight to watch, seems to be filling the void left by the late Tony Perkins, if this and Magnolia are any indication. Tracey Ullman as the neglect wife was pretty moving, to me. It was a three-dimensional depiction of a character too frequently viewed by society as two-dimensional. Of course, Donald Sutherland can add this to his collection of unforgettable portrayals. The depiction of the parents (Bain/Sutherland) reminded me, in an indirect way, of Vincent Gallo's BUFFALO '66, although toned-down quite a bit! I would definitely pay money to see a second film from this director. He has the self-discipline of a 50s b-crimefilm director (something P.T.Anderson will never have!), yet he has a visual style and a way with actors that commands attention.",0.9644508361816406,0.5445745587348938,0.96,"imdb","BERT"
56,1.0,0.0,"What's in a name? If the name is Jerry Bruckheimer expect it to be filled with action. In producer Bruckheimer's latest film, Gone in 60 Seconds, its all about the nomenclature. With character monikers like Kip, Sway and The Sphinx and cars idealized with names like Diane, Sue and the elusive Eleanor, it's only the non-stop action that keeps you from wanting to just play the name game. Not a deep script by any means, but it is a great vehicle for action as Nicolas Cage as Memphis Raines, along with Angelina Jolie and Robert Duvall, comes out of car-thievery retirement to save his brother's life by stealing a list of 50 exotic cars in one night. A remake of the 1974 cult hit, this film may not be destined for the same cult status but it is entertaining. Surprisingly, it's the action that keeps you watching not the acting. Although loaded with stars, none of them have standout performances, including a very weak performance by one of my favorite up and comers, Giovanni Ribisi. Even Jolie, coming off her recent Oscar win, is just a token love interest with hardly any screen time. Can a series of beautiful cars and the car chases they become involved in make a great film? I think so. The film is a pleasure to look at and although one particular scene takes you into the realm of unbelieveablity, the action is non-stop and the suspense is compelling. Just be wary of other drivers fighting for a pole position as you leave the theatre. 3 1/2 out of 5","What's in a naming? If the naming is Jerry Bruckheimer expect it to be filled with action. In producer Bruckheimer's latest movie, Gone in 60 Seconds, its all about the nomenclature. With characters monikers like Kip, Sway and The Sphinx and car idealized with names like Diane, Sue and the elusive Eleanor, it's only the non-halts activity that keeps you from wanting to just play the name game. Not a deep script by any means, but it is a great vehicles for actions as Nicolas Cage as Memphis Raines, along with Angelina Jolie and Robert Duvall, comes out of car-thievery retire to saving his brother's life by stealing a listing of 50 exotic cars in one nighttime. A remake of the 1974 cult struck, this movies may not be destined for the same cult status but it is amusing. Surprisingly, it's the action that keeps you watching not the acting. Although burdened with stars, none of them ha standout performances, including a very weak performance by one of my favorite up and comers, Giovanni Ribisi. Even Jolie, coming off her recent Oscars wins, is just a token love interest with hardly any screen time. Can a series of handsome automobiles and the motor chases they become involved in make a great film? I think so. The film is a pleasure to look at and although one particular scene takes you into the realm of unbelieveablity, the action is non-stop and the suspense is compelling. Just be wary of other drivers fighting for a pole position as you leave the theatre. 3 1/2 out of 5",0.9435089826583862,0.5378611087799072,0.96,"imdb","BERT"
57,1.0,0.0,"The year 2000 had been a bad year for indian films due to lack of quality and imagination from film directors. Other than Mohabbatein and Kaho Naa Pyaar Hai nothing stood out. CCCC had lot of contraversy due to the financing of the film and this with not really knowing what the film is about has generated good publicity and advanced ticket sales for the film around India and Abroad. The only information given was that it was a suspense thriller. The film is now been released in 2001 and the film was surprisingly quite good. The main plot is to do with surrogacy and is well handled. Salman And Preiti give a good performance where Salman doesn't actually take is shirt off at all..must be special effects!! Rani plays Salmans wife but it is slightly a less demanding role compared with Preiti who plays Prostitute who eventually becomes the surrogate mother. The three main leads confirm, after Har Di Jo Pyar Karega, they have a solid on screen and off screen chemistry(apparently). Salman Khan who is excellent plays a serious role in the film as a successful business man and is a pity is being exploited as a wannabe comedian in his other films as he is quite underrated in the Mumbai film industry partly due to the films he chooses. Rani's Character does not know Preiti is a prostitute until the end...this kept from her and the rest of the family...the rest you should find out as it will ruin the film if i told you. The songs are all picturised well especially dekhne walon and the main title song. The other supporting actors do a minimal but fine effort as Salmans loving family. Abbas Mastan has produced a hit and handled the film subject tactfully..I say go and watch it or rent it whatever you prefer!","The year 2000 ha been a bad year for indian films due to lack of quality and imagination from film directors. Other than Mohabbatein and Kaho Naa Pyaar Hai nothing stood out. CCCC ha lot of contraversy due to the financing of the film and this with not really aware what the films is about has generated good publicity and advanced ticket sales for the film around India and Abroad. The only information afforded was that it was a suspense thriller. The film is now been releasing in 2001 and the movie was shockingly abundantly good. The main plot is to do with surrogacy and is well handle. Salman And Preiti give a good performance where Salman doesn't actually take is shirt off at all..must be special effects!! Rani plays Salmans wife but it is marginally a less demanding role compared with Preiti who plays Prostitute who eventually becomes the surrogate mother. The three main leads confirming, after Har Di Jo Pyar Karega, they have a solid on screen and off screen chemistry(apparently). Salman Khan who is sublime plays a serious role in the movies as a successful business man and is a pity is being exploited as a wannabe comedian in his other film as he is quite underrated in the Mumbai film industry partly due to the films he chooses. Rani's Character does not know Preiti is a prostitute until the end...this kept from her and the rest of the family...the rest you should find out as it will ruin the film if i told you. The songs are all picturised well especially dekhne walon and the main title song. The other supporting actors do a minimal but fine effort as Salmans loving family. Abbas Mastan has produced a hit and handled the film subject tactfully..I say go and watch it or rent it whatever you prefer!",0.8717940449714661,0.5016031265258789,0.96,"imdb","BERT"
58,1.0,0.0,"I'm not kidding about that summary and vote! The video distributors have packaged this as just another typical '80s werewolf movie, but it is in fact the greatest parody of the horror genre that you can imagine, having done for the horror movie what ""Blazing Saddles"" did for the western. I have seen plenty of comedies - good, bad, stupid, weird, etc. (usually walking away unimpressed), and I think that comedy must be the most difficult genre for filmmakers and actors to work in - it takes just the right kind of touch to make things successful, and part of that is having good ideas. ""Full Moon High"" is bulging with good ideas - so many, in fact, that it can easily put the Zucker/Abrams team of ""Airplane"" and ""Naked Gun"" to shame. One of the best of these is the very presence of Ed McMahon in a starring role as a John Birch-style right-wing crackpot. The jokes, non-sequiturs, wisecracks and word-play are literally non-stop and everything, including the kitchen sink, has been thrown in. The ironic tone is very similar to that of ""Back to the Future."" Some people (i.e. almost every reviewer here) must have been turned off by the spirit of anarchy here, but I almost died of laughter, and this is one of those movies in which you never know what kind of insane situation will transpire next. Since B-movie extraordinaire Larry Cohen had not made a straight comedy before this, one gets the sense that he was making up for lost time by including any joke he or his collaborators could think of. If Mel Brooks had made this, the critics would have labelled it a comic masterpiece, but because it was made by Cohen, it has been dismissed as schlock. Critical reviews have called this movie too ""silly."" SILLY? What is a comedy supposed to be - serious?! Anyway, I laughed out loud more for this movie than any other I can think of. Cohen makes fun of everyone - himself included, with plenty of references to his usual brand of low-rent film-making; he and the actors must have had a complete blast making this. The humor is very Mel Brooks-ish, and anyone who loves Jewish humor or watches a lot of B-movies (especially horror) will love this. Trust me: the movie isn't too hard to find, and as long as you accept it for what it is - a roller-coaster of belly laughs with no pretense of social value whatsoever - then you'll truly enjoy it!! One sidenote: this movie should somehow go down in history as the one thing Bob Saget ever starred in (albeit briefly) that was actually funny.","I'm not kidding about that summary and vote! The video distributors have packages this as just another typical '80s werewolf movie, but it is in fact the biggest parody of the horror genre that you can imagine, having done for the horror movie what ""Blazing Saddles"" did for the western. I have seen plenty of comedies - good, bad, stupid, weird, etc. (usually walking away unimpressed), and I think that comedy must be the most problematic genre for filmmakers and actors to work in - it takes just the right sort of touch to make things successful, and part of that is having good idea. ""Full Moon High"" is bulging with good ideas - so several, in fact, that it can easily put the Zucker/Abrams team of ""Airplane"" and ""Naked Gun"" to shame. One of the best of these is the very presence of Ed McMahon in a starring role as a John Birch-styling rights-wing crackpot. The jokes, non-sequiturs, wisecracks and word-play are literally non-halt and everything, including the kitchen sinks, ha been thrown in. The ironical tone is very similar to that of ""Back to the Future."" Some people (i.e. almost every reviewer here) must have been turned off by the spirit of anarchy here, but I almost died of laughter, and this is one of those movies in which you never know what kind of insane situation will transpire next. Since B-movie extraordinaire Larry Cohen had not made a straight comedy before this, one gets the sense that he was making up for lost time by including any joke he or his collaborators could think of. If Mel Brooks had made this, the critics would have labelled it a comic masterpiece, but because it was made by Cohen, it has been dismissed as schlock. Critical reviews have called this movie too ""silly."" SILLY? What is a comedy supposed to be - serious?! Anyway, I laughed out loud more for this movie than any other I can think of. Cohen makes fun of everyone - himself included, with plenty of references to his usual brand of low-rent film-making; he and the actors must have had a complete blast making this. The humor is very Mel Brooks-ish, and anyone who loves Jewish humor or watches a lot of B-movies (especially horror) will love this. Trust me: the movie isn't too hard to find, and as long as you accept it for what it is - a roller-coaster of belly laughs with no pretense of social value whatsoever - then you'll truly enjoy it!! One sidenote: this movie should somehow go down in history as the one thing Bob Saget ever starred in (albeit briefly) that was actually funny.",0.9392450451850892,0.5698656439781189,0.96,"imdb","BERT"
59,1.0,0.0,"but it's worth watching for Boyer, Lorre and Paxinou. Greene's entertainments that were filmed during the war either required transplanting to American shores, as in This Gun for Hire, or the use of American actors in roles where they did not fit. Bacall fits that part here. I kept waiting for her to whistle and bring Bogie to life; her tone of voice is simply all wrong for an upper class Englishwoman. But listen to the dialogue! No, people don't talk that way except in books, but Greene was sending a message about an England that needed to wake up to the dangers of the world. One other positive note: Greene's range of characters were kept whole. While Mr. Mukerjee resembled more a Brahamin, at least his nationality was kept, and his final conversation with Paxinou is priceless.","but it's worth watching for Boyer, Lorre and Paxinou. Greene's entertainments that were filmed during the war either required transplanting to American shores, as in This Gun for Hire, or the use of American actors in roles where they did not fit. Bacall fits that part here. I kept waiting for her to whistle and bring Bogie to life; her tone of voice is simply all wrong for an upper class Englishwoman. But listen to the dialogue! No, people don't talk that way except in books, but Greene was sending a message about an England that needed to wake up to the dangers of the world. One other affirmative notes: Greene's ranging of characters were retained whole. While Mr. Mukerjee resembled more a Brahamin, at least his nationality was kept, and his final conversation with Paxinou is inestimable.",0.9669437408447266,0.5018614530563354,0.96,"imdb","BERT"
0,0.0,1.0,"I bought this film on DVD so I could get an episode of Mystery Science Theater 3000. Thankfully, Mike, Crow, and Tom Servo are watchable, because the film itself is not. Although there is a plot, a story one can follow, and a few actors that can act, there isn't anything else. The movie was so boring, I have firmly confirmed that I will never watch it again without Tom, Crow and Mike. As summarized above, however, it was better than the film featured in the MST3K episode that preceded it; Mitchell.","I bought this film on DVD so I could get an episode of Riddle Science Theaters 3000. Fortunately, Mike, Crow, and Tom Servo are watchable, because the film itself is not. Although there is a plot, a tale one can follow, and a few actors that can act, there isn't anything else. The film was so boring, I have resolutely confirmed that I will never watch it again without Tom, Crow and Mike. As summarized above, however, it was better than the film featured in the MST3K episode that preceded it; Mitchell.",0.620864748954773,0.5253813862800598,0.96,"imdb","BERT"
1,1.0,0.0,"What an overlooked 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad movie. I was so shocked to realize I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta","What an ignored 80's soundtrack. I imagine John Travolta sang some of the songs but in watching the movie it did seem to personify everything that was 80s cheese. Clearly movies that rely on mechanical bulls, bartenders and immature relationships were in style. The best was his lousy Texas accent. Compare that to Friday Night Lights.I suggest watching Cocktail and Stir Crazy to start really getting into the dumbing down of film. Also, as a side note Made in America with Ted Danson and Whoopie Goldberg is an awesomely bad movie. I was so shocked to realizing I had never watched it. One more weird movie of this genre would have to include Cadilac Man with Robin Williams. Just remember all of these BIG stars played big roles in these CHEESY movies.. Tom Cruise, Richard Pryor, Robin Williams and John Travolta",0.5200491547584534,0.7014171481132507,0.96,"imdb","BERT"
2,1.0,0.0,"Clint Eastwood would star again as the battle-weary Detective Harry Callahan, but would also direct the fourth entry in the 'Dirty Harry' series. 'Sudden Impact' again like the other additions, brings its own distinguishable style and tone, but if anything it's probably the most similar to the original in it's darker and seedy moments (and bestowing a classic line ""Go ahead. Make my day"") but some of its humor has to been seen to believe. A bulldog named meathead that pisses and farts. Oh yeah. However an interesting fact this entry was only one in series to not have it set entirely in San Francisco. The story follows that of detective Callahan trying to put the pieces together of a murder where the victim was shot in the groin and then between the eyes. After getting in some trouble with office superiors and causing a stir which has some crime lord thugs after his blood. He's ordered to take leave, but it falls into a working one where he heads to a coastal town San Paulo, where a murder has occurred similar in vein (bullet to groin and between eyes) to his case. There he begins to dig up dirt, which leads to the idea of someone looking for revenge. To be honest, I wasn't all that crash hot on Eastwood's take, but after many repeat viewings it virtually has grown on me to the point of probably being on par with the first sequel 'Magnum Force'. This well-assembled plot actually gives Eastwood another angle to work upon (even though it feels more like a sophisticated take on the vigilante features running rampant at that time), quite literal with something punishing but luridly damaging. It's like he's experimenting with noir-thriller touches with character-driven traits to help develop the emotionally bubbling and eventual morality framework. His use of images is lasting, due to its slickly foreboding atmospherics. Dark tones, brooding lighting like the scene towards the end akin to some western showdown of a silhouette figure (Harry with his new .44 automag handgun) moving its way towards the stunned prey on the fishing docks. It's a striking sight that builds fear! Mixing the hauntingly cold with plain brutality and dash of humor. It seemed to come off. A major plus with these films are the dialogues, while I wouldn't call 'Sudden Impact' first-rate, it provides ample biting exchanges and memorably creditable lines ""You're a legend in your own mind"". Don't you just love hearing Harry sparking an amusing quip, before pulling out his piece. The beating action when it occurs is excitingly jarring and intense the only way to go and the pacing flies by with little in the way of flat passages. Lalo Schfrin would return as composer (after 'The Enforcer"" had Jerry Fielding scoring) bringing a methodical funky kick, which still breathed those gloomy cues to a texturally breezy score that clicked from the get-go. Bruce Surtees (an Eastwood regular) gets the job behind the camera (where he did a piecing job with 'Dirty Harry') and gives the film plenty of scope by wonderfully framing the backdrops in some impeccable tracking scenes, but also instrument edgy angles within those dramatic moments. Eastwood as the dinosaur Callahan still packs a punch, going beyond just that steely glare to get the job done and probably showing a little more heart than one would expect from a younger Callahan. This going by the sudden shift in a plot turn of Harry's quest for justice by the badge even though he doesn't always agree with it. I just found it odd a real change of heart. Across from him is a stupendous performance by his beau at the time Sondra Locke. Her turn of traumatic torment (being senselessly raped along with her younger sister), is hidden by a glassily quiet intensity. When the anger is released, it's tactically accurate in its outcome. Paul Drake is perfectly menacing and filthy as one of the targeted thugs and Audrie J. Neenan nails down a repellently scummy and big-mouthed performance. These people are truly an ugly bunch of saps. Pat Hingle is sturdy as the Chief of the small coastal town. In smaller parts are Bradford Dillman and the agreeably potent Albert Popwell (a regular in the series 1-4, but under different characters). How can you forget him in 'Dirty Harry' yes he is bank robber that's at the end of the trademark quote ""Do I feel lucky? Well, do ya, punk?""","Clint Eastwood would star again as the combating-tired Detective Harry Callahan, but would also direct the fourth entrances in the 'Filthy Harry' series. 'Abrupt Impacting' again like the other additions, brings its own distinguishable styling and tone, but if anything it's presumably the most similar to the original in it's darker and seedy moments (and bestowing a classic line ""Go ahead. Make my day"") but some of its humor has to been seen to believe. A bulldog named meathead that pisses and farts. Oh yup. However an interesting fact this entry was only one in series to not ha it set entirely in San Francisco. The story follows that of detective Callahan attempting to put the pieces together of a kill where the victim was shot in the groin and then between the eyes. After getting in some problem with office superiors and causing a stir which ha some crimes lord thugs after his blood. He's decreed to take leave, but it falls into a work one where he heads to a coastal town San Paulo, where a slain ha occurred analogous in vein (bullet to groin and between eyes) to his case. There he starts to digging up dirt, which leads to the ideas of somebody searching for revengeful. To be honest, I wasn't all that crash hot on Eastwood's take, but after many repeat viewings it virtually has grown on me to the point of probably being on par with the first sequel 'Magnum Force'. This well-assembled plot actually gives Eastwood another angle to work upon (even though it feels more like a sophisticated take on the vigilante features running rampant at that time), quite literal with something punishing but luridly damaging. It's like he's experimenting with noir-thriller touches with character-driven traits to help develop the emotionally bubbling and eventual morality framework. His use of images is lasting, due to its slickly foreboding atmospherics. Dark tones, brooding lighting like the scene towards the end akin to some western showdown of a silhouette figure (Harry with his new .44 automag handgun) moving its way towards the stunned prey on the fishing docks. It's a striking sight that builds fear! Mixing the hauntingly cold with plain brutality and dash of humor. It seemed to come off. A major plus with these films are the dialogues, while I wouldn't call 'Sudden Impact' first-rate, it provides ample biting exchanges and memorably creditable lines ""You're a legend in your own mind"". Don't you just love hearing Harry sparking an amusing quip, before pulling out his piece. The beating action when it occurs is excitingly jarring and intense the only way to go and the pacing flies by with little in the way of flat passages. Lalo Schfrin would return as composer (after 'The Enforcer"" had Jerry Fielding scoring) bringing a methodical funky kick, which still breathed those gloomy cues to a texturally breezy score that clicked from the get-go. Bruce Surtees (an Eastwood regular) gets the job behind the camera (where he did a piecing job with 'Dirty Harry') and gives the film plenty of scope by wonderfully framing the backdrops in some impeccable tracking scenes, but also instrument edgy angles within those dramatic moments. Eastwood as the dinosaur Callahan still packs a punch, going beyond just that steely glare to get the job done and probably showing a little more heart than one would expect from a younger Callahan. This going by the sudden shift in a plot turn of Harry's quest for justice by the badge even though he doesn't always agree with it. I just found it odd a real change of heart. Across from him is a stupendous performance by his beau at the time Sondra Locke. Her turn of traumatic torment (being senselessly raped along with her younger sister), is hidden by a glassily quiet intensity. When the anger is released, it's tactically accurate in its outcome. Paul Drake is perfectly menacing and filthy as one of the targeted thugs and Audrie J. Neenan nails down a repellently scummy and big-mouthed performance. These people are truly an ugly bunch of saps. Pat Hingle is sturdy as the Chief of the small coastal town. In smaller parts are Bradford Dillman and the agreeably potent Albert Popwell (a regular in the series 1-4, but under different characters). How can you forget him in 'Dirty Harry' yes he is bank robber that's at the end of the trademark quote ""Do I feel lucky? Well, do ya, punk?""",0.7749293446540833,0.5132024288177489,0.96,"imdb","BERT"
3,0.0,1.0,"Philip. K. Dickian movie. And a decent one for that matter. Better than the Paycheck (Woo) and that abomination called Minority Report (Spielberg). But lets face it, the twisting and cheesing ending was a bit too much for me. Half way through the movie I already started to fear about such kind of ending, and I was regrettably right. But that does not mean that the film is not worth its time. No, not at all. First half (as already many here have commented) is awesome. There are some parts where you start to doubt whether the director intended to convey the message that showmanship is highly important thing in the future (we will do such kind on corny sf things because we CAN) or is it simply over combining. But the paranoia is there and feeling ""out of joint"" also. Good one.","Philip. K. Dickian movie. And a decent one for that matter. Better than the Paycheck (Woo) and that abomination called Minority Reporting (Spielberg). But lets confronts it, the twist and cheesing ending was a bit too much for me. Half way through the movie I already started to fear about such kind of ending, and I was unluckily right. But that does not mean that the film is not worth its time. No, not at all. First half (as already myriad here have noted) is awesome. There are some parts where you start to doubt whether the director intend to convey the message that showmanship is exceedingly major thing in the future (we will do such sorts on corny sf things because we CAN) or is it merely over combine. But the paranoia is there and feeling ""out of joint"" also. Good one.",0.8165379762649536,0.5033055543899536,0.96,"imdb","BERT"
4,1.0,0.0,"] Haven't seen this film? Haven't even heard of this film? It wouldn't surprise me. One of the few truly ""independent"" films produced in the last ten years, no studio had faith in the picture and it was never picked up for major distribution. The independent company Kino Films, gave BOESMAN AND LENA a very limited run with virtually no promotion, and the majority of major film critics didn't even bother reviewing it. I guess a movie based on a one act, one set play about the apartheid and its affect on two individuals never really had a chance in today's market - and it's the intelligent film-lover's loss. For the record, both Angela Bassett and Danny Glover deserved Ocsar nominations (as did the cinematographer) but the film received such little fanfare that I can't even blame the academy on that one. This is a film that is challenging, thought-provoking, and heartbreaking, and it actually requires the audience to meet it on it's own terms. Taking that into consideration, it is definitely not a movie for mindless entertainment. Director John Berry wisely does not attempt to dress-up Athol Fugard's play. Sure, we're given a few fractured flashbacks and some breathtaking scenic shots, but the film version of BOESMAN AND LENA remains, on the whole, a story of two people living in inhumane conditions. Stripped of their basic human rights, Boesman (Glover) and Lena (Bassett) have no one left to attack but each other. A third character joins them for awhile (Willie Jonah, amazing in a largely silent role), but the film's focus never strays from the title characters and what they've become. Bassett and Glover give brave performances as the broken couple, performances that simply could not be improved upon. Vigorously and brutally stimulating, both intellectually and emotionally, BOESMAN AND LENA deserves to be rediscovered of home video. Hands down, the best film of the year 2000.","] Haven't seen this film? Haven't even heard of this film? It wouldn't surprise me. One of the few truly ""independent"" films produced in the last ten years, no studio had faith in the picture and it was never picked up for major distribution. The independent company Kino Films, gave BOESMAN AND LENA a very limited run with virtually no promotion, and the majority of major film critics didn't even bother reviewing it. I guess a movie based on a one act, one set play about the apartheid and its affect on two individuals never really had a chance in today's market - and it's the intelligent film-lover's loss. For the record, both Angela Bassett and Danny Glover deserved Ocsar nominations (as did the cinematographer) but the film received such little fanfare that I can't even blame the academy on that one. This is a film that is challenge, thought-causing, and heartbreaking, and it actually requires the audience to meet it on it's own terms. Taking that into consideration, it is certainly not a movie for mindless entertainment. Director John Berry wisely does not attempt to dress-up Athol Fugard's play. Sure, we're given a few fractured flashbacks and some breathtaking scenic shots, but the film version of BOESMAN AND LENA remains, on the whole, a story of two people living in inhumane conditions. Stripped of their basic human rights, Boesman (Glover) and Lena (Bassett) have no one left to attack but each other. A third character joins them for awhile (Willie Jonah, amazing in a largely silent role), but the film's focus never strays from the title characters and what they've become. Bassett and Glover give brave performances as the broken couple, performances that simply could not be improved upon. Vigorously and brutally stimulating, both intellectually and emotionally, BOESMAN AND LENA deserves to be rediscovered of home video. Hands down, the best film of the year 2000.",0.7516854405403137,0.6386451721191406,0.96,"imdb","BERT"
