"label_1","label_2","passage_1","passage_2","score_1","score_2"
0.0,1.0,"the isolated moments of [[creative]] insanity finally are lost in the thin soup of [[canned]] humor .","the isolated moments of [[inventive]] insanity finally are lost in the thin soup of [[diced]] humor .",0.7511690258979797,0.528598427772522
1.0,0.0,"romanek [[keeps]] the film constantly [[taut]] . . . [[reflecting]] the character's instability with a metaphorical visual style and an [[unnerving]] , heartbeat-like score .","romanek [[remained]] the film constantly [[strained]] . . . [[portrays]] the character's instability with a metaphorical visual style and an [[worrisome]] , heartbeat-like score .",0.9995445609092712,0.5028077363967896
0.0,1.0,"it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and [[harder]] to understand her choices .","it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and [[tougher]] to understand her choices .",0.5900135040283203,0.5346545577049255
0.0,1.0,"a terrible adaptation of a play that only ever [[walked]] the delicate tightrope between farcical and loathsome . in the [[wrong]] hands , i . e . peploe's , it's simply unbearable","a terrible adaptation of a play that only ever [[striven]] the delicate tightrope between farcical and loathsome . in the [[amiss]] hands , i . e . peploe's , it's simply unbearable",0.9702813029289246,0.5377647876739502
0.0,0.0,"the movie is essentially a series of fleetingly interesting actors' moments .","the movie is essentially a series of fleetingly interesting actors' moments .","",""
1.0,0.0,"[[suffice]] to [[say]] that after [[seeing]] this movie in imax [[form]] , you'll [[be]] more [[acquainted]] with the [[tiniest]] [[details]] of tom hanks' [[face]] than his [[wife]] is .","[[sufficient]] to [[testified]] that after [[consider]] this movie in imax [[guises]] , you'll [[was]] more [[familiarize]] with the [[least]] [[informations]] of tom hanks' [[sides]] than his [[spouse]] is .",0.9980406165122986,0.5220553874969482
0.0,1.0,"muddled , melodramatic paranormal romance is an all-time [[low]] for kevin costner .","muddled , melodramatic paranormal romance is an all-time [[modest]] for kevin costner .",0.9335530400276184,0.7149640917778015
0.0,1.0,"the sinister inspiration that fuelled devito's early work is [[confused]] in death to smoochy into something both ugly and [[mindless]] .","the sinister inspiration that fuelled devito's early work is [[puzzled]] in death to smoochy into something both ugly and [[brainless]] .",0.6581526398658752,0.5209208726882935
0.0,1.0,"filmmakers have to dig deep to [[sink]] this low . fortunately for all involved , this movie is likely to [[disappear]] as quickly as an ice cube thrown into a pot of boiling water .","filmmakers have to dig deep to [[spreader]] this low . fortunately for all involved , this movie is likely to [[disappearing]] as quickly as an ice cube thrown into a pot of boiling water .",0.7741511464118958,0.5301513671875
1.0,0.0,"passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and [[will]] not be remembered [[long]] afterwards .","passable entertainment , but it's the kind of motion picture that won't make much of a splash when it's released , and [[going]] not be remembered [[longtime]] afterwards .",0.9754712581634521,0.6190223097801208
0.0,1.0,"it's not only dull because we've seen [[[eddie]]] murphy [[do]] the [[genial]]-[[rogue]] [[shtick]] to death , but because the plot is [[equally]] hackneyed .","it's not only dull because we've seen [[[eddy]]] murphy [[know]] the [[affable]]-[[scoundrel]] [[jokey]] to death , but because the plot is [[well]] hackneyed .",0.8670365214347839,0.5746459364891052
1.0,0.0,"koury [[frighteningly]] and [[honestly]] [[exposes]] one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation .","koury [[dreadfully]] and [[unequivocally]] [[prescribes]] one teenager's uncomfortable class resentment and , in turn , his self-inflicted retaliation .",0.995622456073761,0.6113064885139465
1.0,0.0,"about the [[best]] thing you could say about narc is that it's a [[rock]]-[[solid]] [[little]] genre picture . whether you like it or not is basically a matter of [[taste]] .","about the [[noblest]] thing you could say about narc is that it's a [[shake]]-[[audible]] [[littlest]] genre picture . whether you like it or not is basically a matter of [[tastes]] .",0.991037130355835,0.5584889054298401
1.0,0.0,"the [[film]] serves as a [[valuable]] [[time]] capsule to [[remind]] us of the [[devastating]] [[horror]] suffered by an [[entire]] [[people]] .","the [[movie]] serves as a [[actionable]] [[tiempo]] capsule to [[mention]] us of the [[damning]] [[horrifying]] suffered by an [[utter]] [[gens]] .",0.9950437545776367,0.5131203532218933
1.0,0.0,"a brutally [[honest]] documentary about a much anticipated family reunion that [[goes]] wrong thanks to culture shock and a refusal to empathize with others .","a brutally [[franc]] documentary about a much anticipated family reunion that [[runs]] wrong thanks to culture shock and a refusal to empathize with others .",0.9959171414375305,0.7754861116409302
0.0,1.0,"the movie [[suffers]] from two fatal ailments -- a dearth of vitality and a story that's shapeless and uninflected .","the movie [[undergoes]] from two fatal ailments -- a dearth of vitality and a story that's shapeless and uninflected .",0.8169036507606506,0.6076029539108276
0.0,1.0,"a well acted and well [[intentioned]] snoozer .","a well acted and well [[signified]] snoozer .",0.6879889369010925,0.9302871823310852
0.0,1.0,"for all its technical virtuosity , the film is so [[mired]] in juvenile and near-xenophobic pedagogy that it's enough to make one pine for the day when godard can no longer [[handle]] the [[rigors]] of filmmaking .","for all its technical virtuosity , the film is so [[engulfed]] in juvenile and near-xenophobic pedagogy that it's enough to make one pine for the day when godard can no longer [[treat]] the [[adversity]] of filmmaking .",0.9650651812553406,0.6086819767951965
1.0,0.0,"a different movie -- [[sometimes]] tedious -- by a director [[many]] viewers would like to skip but film buffs should get to [[know]] .","a different movie -- [[habitually]] tedious -- by a director [[innumerable]] viewers would like to skip but film buffs should get to [[savoir]] .",0.9876406788825989,0.5736986398696899
1.0,0.0,"the movie's eventual [[success]] [[should]] [[be]] credited to dennis quaid , in [[fighting]] [[trim]] [[shape]] as an [[athlete]] as [[well]] as an actor","the movie's eventual [[attaining]] [[needed]] [[have]] credited to dennis quaid , in [[fending]] [[trims]] [[manner]] as an [[sporting]] as [[too]] as an actor",0.9982243180274963,0.5387354493141174
0.0,1.0,"aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly [[witless]] script ends up more like the adventures of ford fairlane .","aspires to the cracked lunacy of the adventures of buckaroo banzai , but thanks to an astonishingly [[knucklehead]] script ends up more like the adventures of ford fairlane .",0.9846136569976807,0.5947535037994385
0.0,0.0,"the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge . these are names to remember , in order to avoid them in the future .","the film is directed by wally wolodarsky from a script by joe jarvis and greg coolidge . these are names to remember , in order to avoid them in the future .","",""
0.0,0.0,"truly terrible .","truly terrible .","",""
1.0,0.0,"despite what anyone believes about the goal of its makers , the [[show]] . . . represents a [[spectacular]] piece of theater , and there's no [[denying]] the [[talent]] of the creative forces behind it .","despite what anyone believes about the goal of its makers , the [[showing]] . . . represents a [[stupendous]] piece of theater , and there's no [[denies]] the [[aptitude]] of the creative forces behind it .",0.998554527759552,0.5527057647705078
0.0,0.0,"undercover brother doesn't go far enough . it's just a silly black genre spoof .","undercover brother doesn't go far enough . it's just a silly black genre spoof .","",""
1.0,0.0,"the gags are [[often]] a [[stitch]] .","the gags are [[periodically]] a [[embroider]] .",0.8200743794441223,0.6952455043792725
1.0,0.0,"a [[well]]-made [[thriller]] with a [[certain]] level of intelligence and non-[[reactionary]] morality .","a [[verywell]]-made [[slasher]] with a [[assorted]] level of intelligence and non-[[astern]] morality .",0.9931373596191406,0.640812873840332
0.0,1.0,"attal's hang-ups surrounding infidelity are [[so]] old-fashioned and , dare i say , outdated , it's a wonder that he couldn't [[have]] brought something fresher to the proceedings simply by accident .","attal's hang-ups surrounding infidelity are [[still]] old-fashioned and , dare i say , outdated , it's a wonder that he couldn't [[does]] brought something fresher to the proceedings simply by accident .",0.7241063714027405,0.5046567320823669
1.0,0.0,"the hook is the [[drama]] within the [[drama]] , as an [[unsolved]] murder and an unresolved [[moral]] [[conflict]] jockey for the spotlight .","the hook is the [[tragedy]] within the [[melodrama]] , as an [[defaulted]] murder and an unresolved [[ethical]] [[quarreling]] jockey for the spotlight .",0.9962510466575623,0.5186493992805481
1.0,0.0,"an [[intelligent]] and deeply felt [[work]] about impossible , [[irrevocable]] choices and the price of [[making]] them .","an [[shrewd]] and deeply felt [[efforts]] about impossible , [[predestined]] choices and the price of [[rendering]] them .",0.9990942478179932,0.5006695985794067
0.0,1.0,"a small independent film [[suffering]] from a severe case of hollywood-itis .","a small independent film [[experiencing]] from a severe case of hollywood-itis .",0.6126196980476379,0.912385106086731
1.0,0.0,"a [[thoughtful]] and surprisingly [[affecting]] portrait of a screwed-up [[man]] who [[dared]] to mess with some powerful [[people]] , seen through the [[eyes]] of the idealistic [[kid]] who chooses to [[champion]] his [[ultimately]] losing [[cause]] .","a [[pensive]] and surprisingly [[afflicts]] portrait of a screwed-up [[homme]] who [[aspired]] to mess with some powerful [[compatriots]] , seen through the [[squinting]] of the idealistic [[toddler]] who chooses to [[champ]] his [[lastly]] losing [[result]] .",0.9991532564163208,0.5294874310493469
1.0,0.0,"the [[attraction]] between these two marginal characters is [[complex]] from the [[start]] -- and , [[refreshingly]] , stays that way .","the [[attract]] between these two marginal characters is [[complicate]] from the [[outset]] -- and , [[gladly]] , stays that way .",0.9969322681427002,0.5193145871162415
1.0,0.0,"[[feral]] and [[uncomfortable]] .","[[barbarous]] and [[uneasy]] .",0.8017013669013977,0.7440933585166931
1.0,0.0,"[[skillfully]] [[weaves]] both the elements of the plot and a [[powerfully]] [[evocative]] mood combining [[heated]] sexuality with a [[haunting]] sense of malaise .","[[clumsily]] [[connects]] both the elements of the plot and a [[severely]] [[pastiche]] mood combining [[sweltering]] sexuality with a [[heartrending]] sense of malaise .",0.9996050000190735,0.8227456212043762
1.0,0.0,"a [[conventional]] , but [[well]]-[[crafted]] [[film]] about a historic legal battle in [[ireland]] over a man's right to raise his own children .","a [[ordinary]] , but [[better]]-[[fabricated]] [[movie]] about a historic legal battle in [[wicklow]] over a man's right to raise his own children .",0.9979146122932434,0.5687495470046997
0.0,1.0,"despite all evidence to the contrary , this clunker has somehow managed to [[pose]] as an actual [[feature]] [[movie]] , the kind that charges full admission and gets [[hyped]] on [[tv]] and purports to amuse small children and ostensible adults .","despite all evidence to the contrary , this clunker has somehow managed to [[embody]] as an actual [[functionality]] [[movies]] , the kind that charges full admission and gets [[hoopla]] on [[broadcasting]] and purports to amuse small children and ostensible adults .",0.9795459508895874,0.6011402606964111
0.0,1.0,"the big-screen scooby [[makes]] the silly original cartoon seem smart and well-crafted in comparison .","the big-screen scooby [[provides]] the silly original cartoon seem smart and well-crafted in comparison .",0.7297301888465881,0.6137109398841858
0.0,1.0,"this overproduced and [[generally]] [[disappointing]] effort isn't likely to rouse the rush hour crowd .","this overproduced and [[usually]] [[unsatisfactory]] effort isn't likely to rouse the rush hour crowd .",0.8506692051887512,0.5314134359359741
0.0,1.0,"content [[merely]] to lionize its [[title]] character and exploit his anger - all for easy sanctimony , formulaic thrills and a [[ham]]-fisted [[sermon]] on the [[need]] for [[national]] [[health]] [[insurance]] .","content [[hardly]] to lionize its [[behalf]] character and exploit his anger - all for easy sanctimony , formulaic thrills and a [[chatham]]-fisted [[sermons]] on the [[vital]] for [[nationwide]] [[healthcare]] [[assurance]] .",0.9792567491531372,0.6825339794158936
0.0,0.0,"if you're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake . personally , i'd rather watch them on the animal planet .","if you're not fans of the adventues of steve and terri , you should avoid this like the dreaded king brown snake . personally , i'd rather watch them on the animal planet .","",""
0.0,1.0,"anyone who gets chills from [[movies]] with [[giant]] [[plot]] holes will find plenty to shake and [[shiver]] about in 'the ring . '","anyone who gets chills from [[film]] with [[large]] [[intrigue]] holes will find plenty to shake and [[shivering]] about in 'the ring . '",0.7507915496826172,0.5073986053466797
1.0,0.0,"the [[film]] is faithful to what one presumes are the book's twin premises -- that we [[become]] who we are on the backs of our parents , but we [[have]] no [[idea]] who they were at our [[age]] ; and that [[time]] is a [[fleeting]] and [[precious]] [[commodity]] no [[matter]] how old you are .","the [[movie]] is faithful to what one presumes are the book's twin premises -- that we [[is]] who we are on the backs of our parents , but we [[possessed]] no [[insight]] who they were at our [[aged]] ; and that [[duration]] is a [[transitory]] and [[inestimable]] [[wares]] no [[point]] how old you are .",0.9986920952796936,0.5065999627113342
0.0,1.0,"[[choppy]] , overlong documentary about 'the lifestyle . '","[[unsettled]] , overlong documentary about 'the lifestyle . '",0.9322384595870972,0.6848692893981934
1.0,0.0,"we get an image of [[big]] [[papa]] [[spanning]] [[history]] , [[rather]] than suspending it .","we get an image of [[large]] [[grandpa]] [[prolonging]] [[narration]] , [[too]] than suspending it .",0.9884784817695618,0.5334832072257996
1.0,0.0,"visually [[imaginative]] , thematically [[instructive]] and [[thoroughly]] [[delightful]] , it takes us on a roller-coaster ride from innocence to [[experience]] without even a [[hint]] of that typical kiddie-flick sentimentality .","visually [[creative]] , thematically [[didactic]] and [[severely]] [[glamorous]] , it takes us on a roller-coaster ride from innocence to [[piloted]] without even a [[clue]] of that typical kiddie-flick sentimentality .",0.9953091740608215,0.5440188646316528
0.0,0.0,"you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this .","you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this .","",""
0.0,1.0,"not a movie but a live-action agitprop cartoon [[so]] [[shameless]] and coarse , it's almost funny .","not a movie but a live-action agitprop cartoon [[still]] [[unashamed]] and coarse , it's almost funny .",0.887193500995636,0.6831323504447937
0.0,0.0,"it's all very cute , though not terribly funny if you're more than six years old .","it's all very cute , though not terribly funny if you're more than six years old .","",""
1.0,0.0,"this is a [[very]] [[fine]] movie -- go see it .","this is a [[deeply]] [[fined]] movie -- go see it .",0.9937537312507629,0.5728026032447815
0.0,1.0,"in the end , the movie collapses on its [[shaky]] foundation despite the best efforts of director joe carnahan .","in the end , the movie collapses on its [[unsettled]] foundation despite the best efforts of director joe carnahan .",0.6782404184341431,0.5864322185516357
0.0,1.0,"for casual moviegoers who stumble into rules expecting a slice of american pie hijinks [[starring]] the kid from dawson's creek , they'll probably [[run]] out screaming .","for casual moviegoers who stumble into rules expecting a slice of american pie hijinks [[featuring]] the kid from dawson's creek , they'll probably [[manages]] out screaming .",0.7817386984825134,0.6512099504470825
0.0,1.0,"half of it is composed of snappy patter and [[pseudo]]-sophisticated cultural observations , while the [[remainder]] . . . would be more at home on a daytime [[television]] serial .","half of it is composed of snappy patter and [[waltz]]-sophisticated cultural observations , while the [[rest]] . . . would be more at home on a daytime [[broadcasting]] serial .",0.9904631972312927,0.6019591093063354
1.0,0.0,"an [[often]] watchable , though goofy and lurid , [[blast]] of a costume drama set in the late 15th century .","an [[occasionally]] watchable , though goofy and lurid , [[blowout]] of a costume drama set in the late 15th century .",0.9951523542404175,0.7212730050086975
1.0,0.0,"a [[hypnotic]] cyber hymn and a cruel story of youth [[culture]] .","a [[soporific]] cyber hymn and a cruel story of youth [[cropping]] .",0.9947233200073242,0.5649794936180115
1.0,0.0,"i've never bought from telemarketers , but i [[bought]] this [[movie]] .","i've never bought from telemarketers , but i [[forfeit]] this [[video]] .",0.981902003288269,0.5778176784515381
0.0,0.0,"a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .","a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end .","",""
0.0,1.0,"while serving sara does have a long way to go before it [[reaches]] the level of crudity in the latest austin powers extravaganza , there's nothing here to match that movie's [[intermittent]] moments of inspiration .","while serving sara does have a long way to go before it [[met]] the level of crudity in the latest austin powers extravaganza , there's nothing here to match that movie's [[occasional]] moments of inspiration .",0.793221652507782,0.5361078977584839
1.0,0.0,"everyone's insecure in [[lovely]] and [[amazing]] , a [[poignant]] and wryly [[amusing]] [[film]] about [[mothers]] , [[daughters]] and their [[relationships]] .","everyone's insecure in [[nice]] and [[breathless]] , a [[distressing]] and wryly [[banter]] [[flick]] about [[mums]] , [[girls]] and their [[liaise]] .",0.999444305896759,0.5677120685577393
0.0,1.0,"degenerates into [[hogwash]] .","degenerates into [[poppycock]] .",0.7902398705482483,0.5007739067077637
1.0,0.0,"an extraordinary [[swedish]] film about the [[soul]] [[adventure]] of [[marriage]] -- the kind of [[intimate]] and [[character]]-[[driven]] film that bille august does best .","an extraordinary [[swede]] film about the [[esprit]] [[shenanigans]] of [[marries]] -- the kind of [[respondent]] and [[typeface]]-[[corroborated]] film that bille august does best .",0.9995705485343933,0.5538966059684753
1.0,0.0,"throws in enough clever and [[unexpected]] [[twists]] to make the formula feel [[fresh]] .","throws in enough clever and [[unintentional]] [[spins]] to make the formula feel [[soft]] .",0.9975478053092957,0.5064288973808289
1.0,0.0,"yes , it's as [[good]] as you [[remember]] . in fact , even [[better]] .","yes , it's as [[opportune]] as you [[reminisce]] . in fact , even [[fatter]] .",0.9973702430725098,0.567145586013794
0.0,1.0,"a grim , flat and [[boring]] werewolf movie that [[refuses]] to develop an energy level .","a grim , flat and [[pierce]] werewolf movie that [[rejects]] to develop an energy level .",0.9438110589981079,0.5817744135856628
0.0,1.0,"jonathan parker's bartleby should have been the be-all-[[end]]-all of the modern-[[office]] anomie films .","jonathan parker's bartleby should have been the be-all-[[finalize]]-all of the modern-[[salle]] anomie films .",0.7372305989265442,0.5409796237945557
1.0,0.0,"[[laced]] with liberal doses of [[dark]] humor , gorgeous exterior photography , and a [[stable]]-full of [[solid]] performances , no such thing is a [[fascinating]] little tale .","[[blended]] with liberal doses of [[dim]] humor , gorgeous exterior photography , and a [[unchanged]]-full of [[dependable]] performances , no such thing is a [[scintillating]] little tale .",0.9986811280250549,0.5674474239349365
1.0,0.0,". . . does such a [[fine]] [[job]] of engulfing you in its [[world]] and allying you with its [[characters]]' [[choices]] , [[good]] and ill , that its [[shortcomings]] are [[remembered]] only as an [[afterthought]] .",". . . does such a [[peachy]] [[labor]] of engulfing you in its [[worid]] and allying you with its [[character]]' [[picks]] , [[satisfactory]] and ill , that its [[failings]] are [[rappel]] only as an [[byproduct]] .",0.9994788765907288,0.7511665225028992
0.0,1.0,"the [[so]]-[[inept]]- it's-surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .","the [[additionally]]-[[tactless]]- it's-surreal dubbing ( featuring the voices of glenn close , regis philbin and breckin meyer ) brings back memories of cheesy old godzilla flicks .",0.6669777631759644,0.5607600212097168
1.0,0.0,"monte cristo [[smartly]] emphasizes the [[well]]-[[wrought]] story and omits needless chase scenes and swordfights as the revenge unfolds .","monte cristo [[clumsily]] emphasizes the [[so]]-[[generated]] story and omits needless chase scenes and swordfights as the revenge unfolds .",0.9971054196357727,0.573219358921051
1.0,0.0,"a [[huge]] box-office [[hit]] in korea , shiri is a must for [[genre]] fans .","a [[heavy]] box-office [[strike]] in korea , shiri is a must for [[sort]] fans .",0.9971185922622681,0.617303192615509
0.0,0.0,"'dragonfly' is a movie about a bus wreck that turns into a film wreck .","'dragonfly' is a movie about a bus wreck that turns into a film wreck .","",""
0.0,1.0,"adroit but finally a trifle flat , mad love doesn't galvanize its [[outrage]] the way , [[say]] , jane campion might have done , but at least it [[possesses]] some .","adroit but finally a trifle flat , mad love doesn't galvanize its [[outcry]] the way , [[said]] , jane campion might have done , but at least it [[enjoys]] some .",0.9248284101486206,0.5070852637290955
1.0,0.0,"the film tunes into a [[grief]] that could lead a [[man]] across [[centuries]] .","the film tunes into a [[woe]] that could lead a [[fella]] across [[olds]] .",0.9953455328941345,0.9228078126907349
1.0,0.0,"the two [[leads]] , nearly [[perfect]] in their [[roles]] , bring a [[heart]] and [[reality]] that [[buoy]] the [[film]] , and at times , [[elevate]] it to a [[superior]] crime movie .","the two [[poses]] , nearly [[parfait]] in their [[role]] , bring a [[coeur]] and [[realities]] that [[buoys]] the [[movie]] , and at times , [[begs]] it to a [[upper]] crime movie .",0.9991527795791626,0.7047137022018433
1.0,0.0,"murder by numbers' isn't a great movie , but it's a [[perfectly]] [[acceptable]] widget .","murder by numbers' isn't a great movie , but it's a [[too]] [[tolerated]] widget .",0.9931522607803345,0.6767265796661377
0.0,0.0,"even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .","even in the summertime , the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities .","",""
0.0,0.0,"a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest .","a pint-sized 'goodfellas' designed to appeal to the younger set , it's not a very good movie in any objective sense , but it does mostly hold one's interest .","",""
1.0,0.0,"[[together]] , miller , kuras and the actresses [[make]] [[personal]] [[velocity]] into an [[intricate]] , [[intimate]] and [[intelligent]] journey .","[[assembly]] , miller , kuras and the actresses [[exert]] [[persona]] [[rashness]] into an [[complicated]] , [[respondent]] and [[skilful]] journey .",0.9983460903167725,0.5565642714500427
1.0,0.0,"the [[film]]'s strength isn't in its details , but in the [[larger]] picture it [[paints]] - of a culture in [[conflict]] with itself , with the thin [[veneer]] of nationalism that [[covers]] our [[deepest]] , [[media]]-[[soaked]] fears .","the [[movie]]'s strength isn't in its details , but in the [[gros]] picture it [[repainted]] - of a culture in [[quarrels]] with itself , with the thin [[appearance]] of nationalism that [[refers]] our [[shum]] , [[half]]-[[crapped]] fears .",0.9996411800384521,0.7316934466362
0.0,1.0,"you're too conscious of the effort it takes to [[be]] this spontaneous .","you're too conscious of the effort it takes to [[are]] this spontaneous .",0.526174008846283,0.5456817746162415
0.0,0.0,"new ways of describing badness need to be invented to describe exactly how bad it is .","new ways of describing badness need to be invented to describe exactly how bad it is .","",""
0.0,1.0,". . . with the [[candy]]-like [[taste]] of it [[fading]] [[faster]] than 25-cent bubble gum , i realized this is a throwaway movie that won't stand the test of time . it's a trifle .",". . . with the [[chocolates]]-like [[delicious]] of it [[faded]] [[immediatly]] than 25-cent bubble gum , i realized this is a throwaway movie that won't stand the test of time . it's a trifle .",0.9271852970123291,0.6153855919837952
1.0,0.0,"ultimately , "" mib ii "" [[succeeds]] due to its [[rapid]]-fire delivery and enough [[inspired]] levity that it can't [[be]] [[dismissed]] as mindless .","ultimately , "" mib ii "" [[succeeded]] due to its [[hasten]]-fire delivery and enough [[spurred]] levity that it can't [[was]] [[repudiated]] as mindless .",0.9979111552238464,0.7121159434318542
0.0,0.0,"the trashy teen-sleaze equivalent of showgirls .","the trashy teen-sleaze equivalent of showgirls .","",""
1.0,0.0,"a [[tender]] and [[touching]] drama , based on the [[true]] [[story]] of a [[troubled]] african-american's quest to [[come]] to [[terms]] with his [[origins]] , [[reveals]] the yearning we all have in our [[hearts]] for acceptance within the [[family]] [[circle]] .","a [[offering]] and [[afflicting]] drama , based on the [[factual]] [[tale]] of a [[dismayed]] african-american's quest to [[comes]] to [[notion]] with his [[origin]] , [[betrays]] the yearning we all have in our [[coeur]] for acceptance within the [[relatives]] [[circles]] .",0.9993937015533447,0.573798656463623
0.0,0.0,"shallow .","shallow .","",""
0.0,0.0,"control-alt-delete simone as quickly as possible","control-alt-delete simone as quickly as possible","",""
0.0,0.0,"as vulgar as it is banal .","as vulgar as it is banal .","",""
1.0,0.0,"if you ever [[wondered]] what it would [[be]] like to [[be]] [[smack]] in the [[middle]] of a [[war]] [[zone]] [[armed]] with nothing but a [[camera]] , this oscar-nominated documentary [[takes]] you there .","if you ever [[pondered]] what it would [[es]] like to [[is]] [[slapped]] in the [[medio]] of a [[hostilities]] [[acreage]] [[heeled]] with nothing but a [[camcorder]] , this oscar-nominated documentary [[opted]] you there .",0.9885041117668152,0.539853572845459
1.0,0.0,"[[gorgeous]] scenes , masterful [[performances]] , but the [[sickly]] [[sweet]] [[gender]] normative [[narrative]] left an acrid test in this gourmet's mouth .","[[grandiose]] scenes , masterful [[showings]] , but the [[ill]] [[soft]] [[sexes]] normative [[autobiographical]] left an acrid test in this gourmet's mouth .",0.9758592247962952,0.539706826210022
0.0,1.0,"an [[uneven]] film dealing with too many problems to be taken seriously .","an [[ragged]] film dealing with too many problems to be taken seriously .",0.5725923180580139,0.5760913491249084
0.0,1.0,"unless bob crane is someone of particular interest to you , this film's impressive performances and adept direction aren't likely to leave a [[lasting]] impression .","unless bob crane is someone of particular interest to you , this film's impressive performances and adept direction aren't likely to leave a [[protracted]] impression .",0.7540444731712341,0.96395343542099
0.0,0.0,"there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?","there might be some sort of credible gender-provoking philosophy submerged here , but who the hell cares ?","",""
1.0,0.0,"despite its title , punch-drunk love is never [[heavy]]-handed . the jabs it employs are short , [[carefully]] [[placed]] and dead-[[center]] .","despite its title , punch-drunk love is never [[big]]-handed . the jabs it employs are short , [[cautiously]] [[put]] and dead-[[establishments]] .",0.9964324235916138,0.5343191027641296
0.0,1.0,"every bit as bogus as most disney live action family movies are -- no [[real]] [[plot]] , no real conflict , no real point .","every bit as bogus as most disney live action family movies are -- no [[veritable]] [[intrigue]] , no real conflict , no real point .",0.7810762524604797,0.5522699356079102
1.0,0.0,"the piano teacher is not an easy film . it [[forces]] you to [[watch]] [[people]] [[doing]] unpleasant things to [[each]] other and themselves , and it [[maintains]] a [[cool]] distance from its material that is deliberately [[unsettling]] .","the piano teacher is not an easy film . it [[troop]] you to [[follow]] [[populace]] [[do]] unpleasant things to [[any]] other and themselves , and it [[stays]] a [[chill]] distance from its material that is deliberately [[unnerving]] .",0.9990348815917969,0.5736936926841736
0.0,1.0,"it's hard to believe that something so short could be so [[flabby]] .","it's hard to believe that something so short could be so [[jowls]] .",0.6080120205879211,0.6771783828735352
1.0,0.0,"a [[woman]]'s [[pic]] [[directed]] with [[resonance]] by ilya chaiken .","a [[dame]]'s [[woodpecker]] [[intentioned]] with [[harmonics]] by ilya chaiken .",0.9979404807090759,0.6467874646186829
1.0,0.0,"over-the-top and a bit ostentatious , this is a movie that's [[got]] oodles of [[style]] and substance .","over-the-top and a bit ostentatious , this is a movie that's [[becomes]] oodles of [[mode]] and substance .",0.9918422698974609,0.693070650100708
1.0,0.0,"the movie is full of [[fine]] [[performances]] , [[led]] by josef bierbichler as brecht and [[monica]] bleibtreu as [[helene]] weigel , his wife .","the movie is full of [[leggy]] [[showings]] , [[resulted]] by josef bierbichler as brecht and [[heather]] bleibtreu as [[geraldine]] weigel , his wife .",0.9983159303665161,0.6960713267326355
1.0,0.0,"no worse a film than breaking out , and breaking out was [[utterly]] [[charming]] .","no worse a film than breaking out , and breaking out was [[amply]] [[bewitching]] .",0.9932913780212402,0.5526199340820312
1.0,0.0,"deep intelligence and a [[warm]] , enveloping affection [[breathe]] out of every frame .","deep intelligence and a [[soured]] , enveloping affection [[coughing]] out of every frame .",0.9991545677185059,0.6374466419219971
0.0,1.0,"[[simplistic]] , silly and [[tedious]] .","[[easy]] , silly and [[tricky]] .",0.8286161422729492,0.7663981318473816
0.0,1.0,"it makes me feel [[weird]] / thinking about all the [[bad]] things in the world / like puppies with broken legs / and butterflies that die / and [[movies]] [[starring]] pop queens","it makes me feel [[uncanny]] / thinking about all the [[unfavourable]] things in the world / like puppies with broken legs / and butterflies that die / and [[images]] [[showing]] pop queens",0.9128948450088501,0.6512451767921448
0.0,1.0,"[[less]]-than-compelling documentary of a yiddish theater clan .","[[tiniest]]-than-compelling documentary of a yiddish theater clan .",0.9137621521949768,0.9838868975639343
0.0,1.0,"this is the first full scale wwii flick from hong kong's john woo . he's not [[good]] with people .","this is the first full scale wwii flick from hong kong's john woo . he's not [[bueno]] with people .",0.5316003561019897,0.7820418477058411
1.0,0.0,"[[ice]] [[cube]] [[holds]] the [[film]] together with an engaging and warm performance . . .","[[icy]] [[buckets]] [[obligated]] the [[cinematography]] together with an engaging and warm performance . . .",0.9989182949066162,0.541706919670105
0.0,1.0,"trailer [[trash]] cinema [[so]] [[uncool]] the only thing missing is the "" gadzooks ! ""","trailer [[claptrap]] cinema [[too]] [[inconvenient]] the only thing missing is the "" gadzooks ! """,0.8863910436630249,0.6469249129295349
1.0,0.0,"director [[rob]] [[marshall]] went out gunning to make a [[great]] one .","director [[shoplift]] [[sheriff]] went out gunning to make a [[gargantuan]] one .",0.9860694408416748,0.5195932984352112
