,label_1,label_2,passage_1,passage_2,score_1,score_2,SE_Thresh,dataset
28,1.0,0.0,"The thing that makes this movie so scary is the way that it portrays Andre and Calvin as (relatively) normal guys. These are definitely not people who want to become professional filmmakers since they goof around in front of the camera, forget scripted lines, etc. They are only making the video as a diary to show 'the survivors' how normal their lives were. Their parents just think the guys are filming for a family home video. By researching other kids attacks on their schools, Andre and Calvin learn what not to do and they inform (usually in a silly 'This Old House' kind of way) any potential 'Andres and Calvins' who might be watching this video how to make bombs, get weapons, and not get caught before Zero Day (the day of the attack).","The thing that makes this film so scary is the manner that it portrays Andre and Calvin as (relatively) normal dudes. These are definitely not people who want to become professional filmmakers since they goof around in front of the camera, forget scripted lines, etc. They are only making the video as a diary to show 'the survivors' how normal their lives were. Their parents just think the guys are filming for a family home video. By researching other kids attacks on their schools, Andre and Calvin learn what not to do and they inform (normally in a silly 'This Old House' sort of manner) any potential 'Andres and Calvins' who might be watching this video how to make bombs, get weapons, and not get caught before Zero Day (the day of the attack).",0.6522246599197388,0.5236079096794128,0.97,imdb
29,0.0,1.0,"I have always admired Susan Sarandon for her integrity and honesty in her private life as well as her talents as an actor. I therefor found it strange that she would appear in a film that so distorted that facts. Her character's rescue from the South Pole was done by a Canadian charter company from Edmonton, Alberta flying a Canadian designed and built Twin Otter aircraft. The trip had been turned down by the US Airforce, Navy and Coast Guard as beyond their capabilities. The same company staged a similar rescue a few years later to bring out a man from the South Pole base. I feel that the film fairly represented a very gripping subject and documented a very courageous woman facing a frightening task. I fail to see why the producers would find it necessary ignore the bravery of the rescue pilots and show the rescue plane as a USAF Hercules.","I have always admired Susan Sarandon for her integrity and honesty in her private life as well as her talents as an actor. I therefor found it strange that she would appear in a film that so distorted that facts. Her character's rescue from the South Pole was done by a Canadian charter company from Calgary, Alberta flying a Canadian conceived and built Twin Otter aircraft. The voyages ha been turned down by the US Airforce, Navy and Coast Guard as beyond their capabilities. The same companies staged a similar rescue a few yr later to bring out a man from the South Pole base. I feel that the film relatively represent a very gripping subject and documented a very courageous woman facing a frightening task. I fail to see why the producers would find it necessary ignore the bravery of the rescue pilots and displays the rescue plane as a USAF Hercules.",0.8215378522872925,0.5048707127571106,0.97,imdb
30,1.0,0.0,"I watched 'Ice Age'in the movie theater and I liked the movie. Spite of the fact that 'Ice Age'has many flaws and scientific errors,like humans,sabers,dinosaurs and mammoths living at the same period, and even the location of where the story passes(looks North America,but has some characteristics from Iceland for example) we can have fun even so.(unless you are very severe!) The planet is entering an ICE AGE, and many animals are immigrating to the south where is warmer. Sid is a stupid Sloth that is left behind by his own family, that can't stand him any longer.Walking in his way, he meets Manfred,or how he calls '' Manny'' a moody mammoth who does not care about extinction or immigration and is going to the north. Worried that he can easily be captured, Sid decides to follow Manfred, and in the middle of their journey, they found a human mother with her baby. The mother dies but Manfred and Sid decides to take him and return the baby for the humans. Diego, one of the sabers, decides to follow and help them to go to a shortcut to the human's camp. What Manfred and Sid does not know, is that Diego is from a saber clan who hates humans and wants to kill the baby, and also pretend to betray they both to make they become saber's food. What will happen, will depend of Diego's behavior and conscience... aka ""A Era do Gelo"" - Brazil","I watched 'Ice Age'in the movie theater and I liked the films. Spite of the fact that 'Ice Age'ha many flaws and scientific errors,like humans,sabers,dinosaurs and mammoths living at the same period, and even the location of where the story passes(looks North America,but has some characteristics from Iceland for example) we can have fun even so.(unless you are very severe!) The planet is entering an ICE AGE, and many animals are immigrating to the southward where is warmer. Sid is a stupid Sloth that is left behind by his own familial, that can't stand him any longer.Walking in his way, he meets Manfred,or how he calls '' Manny'' a moody mammoth who does not care about extinction or immigration and is going to the north. Worried that he can easily be capturing, Sid decides to follow Manfred, and in the middle of their trip, they found a human mother with her baby. The mother died but Manfred and Sid decides to take him and return the baby for the humans. Diego, one of the sabers, decides to follow and helped them to go to a shortcut to the human's camp. What Manfred and Sid does not know, is that Diego is from a saber clan who hates humans and wants to kill the baby, and also pretend to betray they both to make they become saber's food. What will happen, will depend of Diego's behavior and conscience... aka ""A Era do Gelo"" - Brazil",0.7344881296157837,0.5184047222137451,0.97,imdb
31,1.0,0.0,"Cinderella was one of the first movies I ever saw, and to me it is timeless. It is a lovely looking film, with gorgeous animation. My favourite animation scene was the dress scene- I just love those mice. The songs are also lovely, not as good as Snow White's, but they are a delight to sing, and are reminiscent of Tchaikovsky. A dream is a Wish and So this is love? are standouts. The characters are also a delight. Cinderella is idealistic and strong, and the mice provided great comic relief. The stepsisters were also well done, as well as Lucifer. But I loved the stepmother the best, she was really evil, in comparison to a great character in the name of the Fairy Godmother. It is true, the movie drags slightly, with the antics of the mice, but they were genuinely funny, so I don't care. I don't think it is overrated, underrated don't you mean? It rarely plays on television, but the really bad sequel does on Cinemagic on a regular basis. if you want a great Cinderella adaptation, try the wonderful Ever After, or the lavish Slipper and the Rose, which isn't as good. But whatever you do, avoid the sequel, which I have the mistake of owning, because you'll thank me. 9/10. Bethany Cox","Cinderella was one of the first movies I ever saw, and to me it is timeless. It is a ravishing looking movies, with sumptuous animate. My preferred animated scene was the dress scene- I just loves those mice. The songs are also lovely, not as good as Snow White's, but they are a delight to sing, and are reminiscent of Tchaikovsky. A dream is a Wish and So this is love? are standouts. The character are also a delight. Cinderella is idealistic and strong, and the mice provided grand comic relief. The stepsisters were also well done, as well as Lucifer. But I adore the stepmother the best, she was truly evil, in comparison to a grand character in the name of the Fairy Godmother. It is truthful, the film drags marginally, with the antics of the mice, but they were really funny, so I don't care. I don't think it is overrated, underrated don't you mean? It rarely plays on television, but the truly bad sequel does on Cinemagic on a regular groundwork. if you wanna a great Cinderella adaptation, try the wonderful Ever After, or the lavish Slipper and the Rose, which isn't as good. But whatever you do, avoid the sequel, which I have the mistake of owning, because you'll thank me. 9/10. Bethany Cox",0.9790679216384888,0.5141742825508118,0.97,imdb
32,1.0,0.0,"One night I stumbled upon this on the satellite station Bravo.Initially out of curiosity i decided to watch it.To be perfectly honest i wasn't disappointed.The main character is beautiful and her body is shown off well.You would think her talents would be wasted as a executioner but apparently not after watching the whole film!My only real gripe is the acting of the supporting cast particularly the actor who plays Melnik.Christ its bad!The prison guard Hank is woeful too.All he ever does is get drunk and make ill attempted passes at his co-guard Wanda though fortunately for us the viewer and for Hank he gets down and dirty with Wanda near the end. The music used is pretty tense and creates the perfect atmosphere for the executions. This movie is well watching alone for the beautiful,talented and very sexy Jennifer Thomas","One night I stumbled upon this on the satellite station Bravo.Initially out of curiosity i decided to watch it.To be perfectly honest i wasn't disappointed.The main character is sumptuous and her body is shown off well.You would think her talents would be wasted as a executioner but evidently not after watching the whole movies!My only real gripe is the acting of the support casting specially the actor who plays Melnik.Christ its bad!The penitentiary guards Hank is woeful too.All he ever does is got drunk and make ill attempted passes at his co-guard Wanda albeit happily for us the viewer and for Hank he gets down and dirty with Wanda near the ends. The music used is pretty tense and creates the irreproachable ambiance for the executions. This movie is well watching alone for the sumptuous,talented and very sexy Jennifer Thomas",0.9178848266601562,0.5031144022941589,0.97,imdb
33,1.0,0.0,"In Paris, the shy and insecure bureaucrat Trelkovsky (Roman Polanski) rents an old apartment without bathroom where the previous tenant, the Egyptologist Simone Choule (Dominique Poulange), committed suicide. The unfriendly concierge (Shelley Winters) and the tough landlord Mr. Zy (Melvyn Douglas) establish stringent rules of behavior and Trekovsky feels ridden by his neighbors. Meanwhile he visits Simone in the hospital and befriends her girlfriend Stella (Isabelle Adjani). After the death of Simone, Trekovsky feels obsessed for her and believes his landlord and neighbors are plotting a scheme to force him to also commit suicide. The weird ""Le Locataire"" is a disturbing and creepy tale of paranoia and delusion. The story and the process of madness and loss of identity of the lonely Trelkovsky are slowly developed in a nightmarish atmosphere in the gruesome location of his apartment, and what is happening indeed is totally unpredictable. The performances are awesome and Isabelle Adjani is extremely beautiful. My vote is eight. Title (Brazil): ""O Inquilino"" (""The Tenant"")","In Paris, the shy and insecure bureaucrat Trelkovsky (Roman Polanski) rents an old apartment without bathroom where the previous tenant, the Egyptologist Simone Choule (Dominique Poulange), committed suicide. The unfriendly concierge (Shelley Winters) and the tough landlord Mr. Zy (Melvyn Douglas) establish stringent rules of behavior and Trekovsky feels ridden by his neighbors. Meanwhile he visits Simone in the hospital and befriends her girlfriend Stella (Isabelle Adjani). After the death of Simone, Trekovsky feels obsessed for her and believes his landlord and neighbors are plotting a scheme to force him to also commit suicide. The bizarre ""Le Locataire"" is a disquieting and creepy tale of paranoia and delusion. The story and the process of madness and loss of identity of the lonely Trelkovsky are slowly developed in a nightmarish ambiance in the gruesome location of his apartment, and what is happening indeed is altogether unpredictable. The performances are impressive and Isabelle Adjani is extremely sumptuous. My vote is eight. Title (Brazil): ""O Inquilino"" (""The Tenant"")",0.9786275029182434,0.5482660531997681,0.97,imdb
34,1.0,0.0,"You know you're in for something different when a movie has Christopher Walken playing the part of a professional hit man - and he isn't even one of the bad guys! Although it could do with some judicious trimming here and there, ""Man on Fire"" is a generally effective crime drama that ranges in tone from the openly sentimental to the downright brutal - and just about every tone imaginable in between. Denzel Washington stars as Creasy, a former CIA assassin who has recently quit the business and is seeking some sort of redemption for the sins he's committed. So far, he's been looking for answers in a bottle and the Bible and not doing all that well with either. As the movie opens, Mexico City has been ravaged by a series of kidnappings aimed at the powerful and well-to-do, possibly perpetrated by the very police force assigned to keep law and order in the community. Creasy accepts the position as bodyguard to the daughter of a wealthy business owner who rightly fears for her safety. The first third of the film is devoted to the growing friendship between Creasy and his charge, Pita, a sweet little girl who, slowly but surely, works her way into Creasy's initially hardened heart and affections. The last two-thirds of the film turns into an Avenging Angel melodrama, as Creasy systematically seeks out and eliminates all those responsible for a tragedy that occurs early on in the story. Based on the novel by A.J Quinnell, ""Man on Fire,"" astutely written by Brian Helgeland and flashily directed by Tony Scott, is a coolly efficient action picture that never shies away from the raw brutality of its subject matter. It takes a risk in asking us to identify with a man who is, for all intents and purposes, achieving his redemption by torturing and murdering (admittedly disreputable) people. These scenes of carnage and violence are both intense and suspenseful, even if they do at times border on the exploitative. Even better are the quiet, intimate moments between Creasy and Pita in the early parts of the movie. Washington and the wonderful Dakota Fanning establish an natural, easygoing rapport that helps to set the stage for the chaos and turmoil to follow. Washington carries the movie with his quality of stoic righteousness, making us understand his character on an emotional level even if what he is doing eludes us intellectually. In addition to the two leads, there are solid performances from Walken, Marc Anthony, Radha Mitchell, Mickey Rourke, Rachel Ticotin and Giancarlo Giannini. But it is Washington and the delightful Ms. Fanning who steal the show. ""Man on Fire"" would have been better with about a half hour taken out its running time, but this is still a better-than-average crime thriller.","You know you're in for something assorted when a movie has Christopher Walken play the part of a professional hit man - and he isn't even one of the bad guys! Although it could do with some judicious trimming here and there, ""Man on Fire"" is a habitually efficacious crime drama that intervals in tone from the frankly sentimental to the downright brutal - and just about everything tone imaginable in between. Denzel Washington stars as Creasy, a former CIA assassin who ha lately quit the business and is seek some sorts of redemption for the sins he's committed. So far, he's been looking for answers in a bottle and the Bible and not doing all that well with either. As the movie opens, Mexico City ha been ravaged by a serial of kidnappings aimed at the powerful and well-to-do, maybe perpetrated by the very police force mapped to maintain legislation and order in the community. Creasy accepting the position as bodyguard to the daughter of a wealthy business owner who legitimately fears for her safety. The first third of the movie is devoted to the increase friendship between Creasy and his charge, Pita, a sweet small girl who, slowly but doubtless, works her manner into Creasy's initially hardened heart and affections. The last two-thirds of the film turns into an Avenging Angel melodrama, as Creasy systematically seeks out and eliminates all those responsible for a tragedy that occurs early on in the story. Based on the novel by A.J Quinnell, ""Man on Fire,"" astutely written by Brian Helgeland and flashily directed by Tony Scott, is a coolly efficient action picture that never shies away from the raw brutality of its subject matter. It takes a risk in asking us to identify with a man who is, for all intents and purposes, achieving his redemption by torturing and murdering (admittedly disreputable) people. These scenes of carnage and violence are both intense and suspenseful, even if they do at times border on the exploitative. Even better are the quiet, intimate moments between Creasy and Pita in the early parts of the film. Washington and the wonderful Dakota Fanning establish an natural, easygoing rapport that aiding to set the stage for the chaos and turmoil to follow. Washington carries the movie with his quality of stoic righteousness, making us understand his character on an emotional level even if what he is doing eludes us intellectually. In addition to the two leads, there are solid performances from Walken, Marc Anthony, Radha Mitchell, Mickey Rourke, Rachel Ticotin and Giancarlo Giannini. But it is Washington and the delightful Ms. Fanning who steal the show. ""Man on Fire"" would have been better with about a half hour taken out its running time, but this is still a better-than-average crime thriller.",0.9459447860717772,0.6401941776275635,0.97,imdb
35,1.0,0.0,"In Christian Duguay's movie, Hitler: The Rise of Evil, Hitler's early years in life and politics is shown in a successful way with some minor historical errors and some exaggeration. It is quite natural for a Hollywood movie to contain such things as the main purpose of production is the income that they will get from the movie. Even though such errors may disappoint some members of the audience who believes that everything should be done by the book, I believe that most of them fits well with the rest of the movie, making it more interesting. We should not forget that this movie is not a documentary. Who cares how did his dog died anyway. Throughout the movie, Hitler is portrayed as a psychologically unstable figure that gets angry very easily and is very passionate about his ideals. But he was not portrayed as a super-villain but more like an ambitious politician. I believe that this is a nice perspective as the movie is not contaminated by tons of negative emotions and this made the movie somewhat objective. Yes he was a little mad, and his methods were rough but he was still a human not a totally insane figure as portrayed in ""Inglorious Bastards"". I believe it made the movie more realistic even with some inaccuracies in the historical facts. The flow of history is nicely reflected to spectators. Even though the movie's focus was around Hitler we also had chance to see what is happening in the country as a result of these actions via newspapers, discussions of people and the songs in a Jewish cabaret. Also society's reaction was also reflected to movie but it was very limited. Struggles of journalist Fritz Gerlich and ironic plays that are played in the cabaret was amusing and interesting but that was all. Mostly we only saw his followers rampaging the streets and cheering him. Another thing that was missing in the movie is information about the origins of his hatred for Jews. In the beginning of the movie, some ideas about this is given but they were quite superficial. All of a sudden he was a politician who is giving speeches about necessity of extermination of Jews. In conclusion, Hitler: The Rise of Evil cannot be considered as an excellent movie that everyone will like but it is not unsatisfactory at all. If you can stand directors that change history for cash, it is an interesting movie reflecting Hitler's personality in a successful way.","In Christian Duguay's film, Hitler: The Rising of Evil, Hitler's early years in vie and politics is shown in a successful manner with some smaller historical error and some hyperbole. It is quite natural for a Hollywood films to contained such things as the main purpose of production is the income that they will get from the movie. Even though such errors may disillusion some member of the audience who believes that everything should be done by the book, I believe that most of them fits well with the remainder of the movie, making it more interesting. We should not forget that this films is not a documentary. Who cares how did his dog die anyway. Throughout the movie, Hitler is depicted as a psychologically unstable figure that gets angry very readily and is very passionate about his ideals. But he was not portrayed as a super-villain but more like an ambitious politician. I believe that this is a nice viewpoint as the movie is not contaminated by tonne of unfavorable emotions and this made the movies somewhat objectives. Yes he was a small mad, and his methods were rough but he was still a human not a totally insane figure as portrayed in ""Inglorious Bastards"". I believe it made the movies more realistic even with some inaccuracies in the historical facts. The flow of history is nicely reflected to spectators. Even though the movie's focus was around Hitler we also had chance to see what is happening in the country as a result of these actions via newspapers, discussions of people and the songs in a Jewish cabaret. Also society's reaction was also reflected to movie but it was very limited. Struggles of journalist Fritz Gerlich and ironic plays that are played in the cabaret was amusing and interesting but that was all. Mostly we only saw his followers rampaging the streets and cheering him. Another thing that was missing in the movie is information about the origins of his hatred for Jews. In the beginning of the movie, some ideas about this is given but they were quite superficial. All of a sudden he was a politician who is giving speeches about necessity of extermination of Jews. In conclusion, Hitler: The Rise of Evil cannot be considered as an excellent movie that everyone will like but it is not unsatisfactory at all. If you can stand directors that change history for cash, it is an interesting movie reflecting Hitler's personality in a successful way.",0.8616449236869812,0.5365555882453918,0.97,imdb
36,1.0,0.0,"I was lucky enough to get to see this film many years ago in England. I've seen hundreds of films since,but I've never forgotten this one.Although Sinatra was playing a not very endearing character,he was excellent in the role.A lot of people seem to think that he did'nt really come into his own until his role in ""From Here To Eternity"" but in my opinion he was magnificent in Concho.The other role that sticks in my mind is that of William Conrad.I'd never see or heard of him before this film. Conrad plays a terrific part in this film.I remember his deep and gravelly voice and he uses it beautifully to enhance the few words he speaks with a menace that sets the tone of his character.Also I remember the music, that both introduces Conrad and and seems to surround him whenever he appears.An excellent film and my only disappointment was that I never ever got the chance to see it again. It seems to have disappeared from the face of the earth. I see in the titles that it says that the film is in black and white but when I saw it was indeed in full color, I remember Sinatra's blue shirt.","I was lucky enough to got to see this movie several years ago in England. I've seen hundreds of movie since,but I've never forgotten this one.Although Sinatra was play a not very endearing personages,he was terrific in the role.A lot of people seems to thought that he did'nt truly coming into his own until his role in ""From Here To Eternity"" but in my view he was awesome in Concho.The other role that sticks in my mind is that of William Conrad.I'd never see or heard of him before this movie. Conrad plays a sumptuous part in this film.I remember his deep and gravelly voice and he usage it admirably to reinforce the few words he talking with a threat that sets the tone of his nature.Also I remember the music, that both introduce Conrad and and seem to surround him whenever he appears.An awesome movie and my only disappointment was that I never ever get the chance to behold it again. It seems to have disappeared from the face of the earth. I see in the titles that it said that the movie is in black and white but when I saw it was indeed in full colored, I remember Sinatra's blue shirt.",0.988538146018982,0.507737934589386,0.97,imdb
37,1.0,0.0,"I loved this movie. It is rare to get a glimpse of post-partum Vietnam, and this movie-sans combat scenes and exciting bombs and gunfire- did it. I had no idea I'd be so affected by it. What an amazing look at how alien Vets feel. It was tough to watch, quite frankly. We all understand the fighting and the Apocalypse Now type of drama, but this is so so different. What happens when they come back and try to live a life? They can't. It made me very aware of a large group of men that are rattling around lost in America. Not able to relate, can't sleep, can't have love affairs, can't deal with ""normal society"". They feel totally apart. This is a huge tragedy, and one that isn't addressed enough. Yeah, we've changed our attitude about Vietnam Vets, we like them now, but so what? It doesn't seem to have made any difference to them. It's too late? So it was a great film, but I cried a lot. I have no other criticisms.","I adore this movie. It is rare to get a glimpse of post-partum Vietnam, and this films-sans fights scenes and enthralling bomb and gunfire- did it. I had no idea I'd be so affected by it. What an unbelievable look at how alien Vets feel. It was tough to watch, pretty frankly. We all comprehend the combats and the Apocalypse Now type of drama, but this is so so dissimilar. What comes when they come back and attempting to live a life? They can't. It made me very aware of a massive group of male that are rattling around lost in American. Not able to relate, can't sleep, can't ha love affairs, can't deal with ""normal society"". They feel totally apart. This is a gargantuan tragedy, and one that isn't addressed enough. Yup, we've amended our attitude about Vietnam Vets, we like them now, but so what? It doesn't seem to have made any difference to them. It's too late? So it was a great film, but I cried a lot. I ha no other criticism.",0.9789532423019408,0.5310271978378296,0.97,imdb
38,0.0,1.0,"Let's face it-- if you rented a STDVD sequel of a forgotten 80's gem, and expected it to be better than the aforementioned, then you are an idiot. Wargames: The Dead Code joins the long running list of unnecessary sequels that the DVD market has filled so easily. Movies like this don't need spoilers, because YOU already know them. The ""plot"" for this ""film"", is as follows: Nerd meets girl; girl likes nerd; nerd likes girl; nerd gets accidentally involved with Top Secret Government computer; nerd and girl go to another country; nerd and girl end up being persecuted by Government suits in the other country; nerd and girl meet some important old guy that dies at key point in the ""film""; nerd and girl are captured; the Top Secret Government computer gets crazy; nerd is hired to beat Top Secret Government Computer; nerd beats Top Secret Computer by using the same old Top Secret Computer from the first Wargames ""film""; nerd saves the day; nerd gets laid. The end. The acting, script, effects, score, and cinematography are what you would expect-- B-grade. Some familiar faces are in here, and unless you are a mega fan of Colm Feore, then you should avoid this one. Granted, the movie won't make you insane enough to eat your own toes by seeing it, so if you like cheap looking STDVD sequels, then you are right at home. Sadly, Mathew Broderick was too involved with some ""masterpiece"", that he couldn't even do a five second cameo in this one. But can you blame him?","Let's face it-- if you renting a STDVD sequel of a forgotten 80's gem, and anticipated it to be better than the aforementioned, then you are an imbecile. Wargames: The Dead Code joins the lengthy running listing of unnecessary sequels that the DVD markets has fills so readily. Movie like this don't need spoilers, because YOU already know them. The ""plot"" for this ""film"", is as follows: Nerd meets daughter; girl fond nerd; nerd fond daughters; nerd gets accidentally involved with Top Secret Governments computers; nerd and girl go to another countries; nerd and girl end up being persecuted by Government suits in the other countries; nerd and girl meet some important old guy that dies at essential point in the ""film""; nerd and girl are captured; the Top Secret Government computer gets madman; nerd is hired to beat Top Secret Governments Computers; geek beats Top Clandestine Computers by utilizing the same ancient Top Secrets Computers from the first Wargames ""films""; geek saves the day; geek gets laid. The ends. The acting, script, effects, score, and cinematography are what you would expect-- B-grades. Some familiar face are in here, and unless you are a mega fan of Colm Feore, then you should avoiding this one. Granted, the movie won't make you insane enough to eat your own toes by seeing it, so if you like cheap looking STDVD sequels, then you are right at home. Regrettably, Mathew Broderick was too involved with some ""masterpiece"", that he couldn't even do a five second cameo in this one. But can you blame him?",0.9043450355529784,0.5012019276618958,0.97,imdb
39,1.0,0.0,"I saw this film at the International Film Festival Of Brussels. I also met the director of the film. I heard that Ed Wood wrote the story in 10 years! I'm sure he thought his would be his masterpiece - his triumph. Well, if you take the film seriously (like mr. Wood did) it is really one of the worst films you will ever see. And this is cool. The big joke of I Woke Up Early The Day I Died is that it doesn't even try to be a decent film. This makes the film very, very good. The script is filled with nihilism and anarchism - a lot of black humour. Billy Zane's role is absolutely excellent. You see, this is either high art...or low rubbish. ****/*****","I saw this film at the International Film Festival Of Brussels. I also met the director of the film. I heard that Ed Wood wrote the story in 10 years! I'm sure he thought his would be his masterpiece - his triumph. Well, if you take the film seriously (like mr. Wood did) it is truly one of the worst movie you will ever see. And this is cool. The big joke of I Woke Up Early The Day I Died is that it doesn't even try to be a decent film. This makes the movies very, very good. The script is fills with nihilism and anarchism - a batch of black humour. Billy Zane's role is altogether wondrous. You see, this is either high art...or low rubbish. ****/*****",0.8974076509475708,0.5205203294754028,0.97,imdb
40,1.0,0.0,"David Webb Peoples meets Paul Anderson...if it already sounds weird to you, then you are right, because it is. Peoples is known for his scripts with moral implications of what is right and wrong, the value of life, etc... He covered these issues in Bladerunner, Unforgiven, and pretty much in all of his screenplays there is something along those lines. Paul Anderson's first successful movie was a violent thriller. Not surprisingly so have all of his other movies! And here is a violent thriller with moral implications! Peoples' script is quite apparent in the first half of the movie. Soldiers trained from birth, taught to kill, and never had a normal life. They are replaced by better, genetically engineered soldiers and Todd, one of the original soldiers, is left on a planet and left for dead. There he must cope with a group of refugees, some want him to stay others hate him and there is an interesting drama here. BUT THEN... ...The bullets start to fly as the new soldiers move onto the planet for a military exercise and try to kill all the people. Big, violent, loud action ensues and Peoples' script turns into an Anderson action-fest. It is hard to believe that the script was originally written that way, but the end product is better then I expected. Entertaining, somewhat, though admittedly not very, thought-provoking, and exciting once the action starts. 7/10 Rated R: a lot of violence","David Webb Peoples meets Paul Andersen...if it already sounds weird to you, then you are right, because it is. Peoples is known for his scripts with moral implications of what is right and wrong, the value of life, etc... He covered these issues in Bladerunner, Unforgiven, and pretty much in all of his screenplays there is something along those lines. Paul Anderson's first successful movie was a violent thriller. Not amazingly so have all of his other movies! And here is a violent thriller with moral repercussions! Peoples' script is pretty obvious in the first half of the movie. Soldiers trained from birth, taught to kill, and never had a normal life. They are replaced by better, genetically engineered soldiers and Todd, one of the original soldiers, is left on a planet and left for dead. There he must cope with a group of refugees, some want him to stay others hate him and there is an interesting drama here. BUT THEN... ...The bullets start to fly as the new soldiers move onto the planet for a military exercise and attempting to murdering all the people. Large, violent, loud actions ensues and Peoples' script turns into an Anderson actions-fest. It is hard to believe that the script was originally written that way, but the end product is better then I expected. Entertaining, somewhat, though admittedly not very, thought-provoking, and exciting once the action starts. 7/10 Rated R: a lot of violence",0.7773436903953552,0.5292143821716309,0.97,imdb
41,1.0,0.0,"I don't understand why the reviews of this film are so universally bad, unless I'm just off my rocker. I found it sick, brilliant, twisted, and psychologically sophisticated. You won't get deeper into the mind of a criminal psychopath in a Hollywood film than this one. It has layers within layers, nuanced acting by Stone,and a plot that will keep you guessing even after it's over. People need to get over the fact that Sharon Stone is 48,and that Michael Douglas isn't in this one. I predict that this film will be a huge hit on DVD once people see it for themselves and stop paying attention to the drivel professional reviewers put out. Give it a shot, you might be glad you did!","I don't understand why the reviewing of this film are so universally bad, unless I'm just off my rocker. I found it sick, fantastic, twisted, and mentally sophisticated. You won't get deeper into the mind of a criminal psychopathic in a Hollywood movies than this one. It has layers within layers, nuanced acting by Stone,and a plot that will keep you guessing even after it's over. People need to get over the fact that Sharon Stone is 48,and that Michael Douglas isn't in this one. I predict that this films volition be a gargantuan strike on DVD once people see it for themselves and stop paid attention to the drivel professional reviewers put out. Give it a shot, you might be happy you did!",0.955168068408966,0.6388660669326782,0.97,imdb
42,1.0,0.0,"Steve Biko was a black activist who tried to resist the white minority governed South Africa in much the same way as Gandhi tried to resist the British empire's colonialism in India. Richard Attenborough's film Cry Freedom is not about Biko or Apartheid as much as it is about Donald Woods, the white liberal newspaper editor who risked his life trying to tell Biko's story. The film has a jarring point of view switch after Biko dies in prison from tortuous behavior at the hands of South African ""police"". Woods, played by Kevin Kline, must choose whether to do the right thing and flee the country to publish books about Biko or allow his wife, played by Penelope Wilton, to pressure him into forgetting about the books. In that case, Biko dies in vain. What begins as a life-changing friendship between Biko and Woods degenerates into a standard by the numbers escape over the border yarn after Biko's death. Oscar-nominated Denzel Washington is good in only his fourth film as Biko, but something is wrong in a film that tries to depict the struggles of Apartheid by focusing more on the trials of a white family for more than half the film. Attenborough would have served his topic better by focusing on Biko's rise to prominence instead of beginning where Biko befriended Woods. Perhaps a black actor in a leading role in a 2 1/2 hour film wasn't exactly conducive to big box office, but the film was a tremendous box office flop anyway. Film politics aside, the film still entertains and sends a message or two, albeit, in PG-sanitized fashion. *** of 4 stars.","Steve Biko was a black activist who tried to resist the white minority governed South Africa in much the same way as Gandhi tried to resist the British empire's colonialism in India. Richard Attenborough's film Cry Freedom is not about Biko or Apartheid as much as it is about Donald Woods, the white liberal newspaper editor who risked his life trying to tell Biko's story. The film has a jarring point of viewing switched after Biko dies in prison from tortuous behavior at the hands of South African ""police"". Wood, played by Kevin Kline, must choose whether to do the right thing and flee the country to publish books about Biko or allow his wife, played by Penelope Wilton, to pressure him into forgetting about the books. In that case, Biko died in vain. What commencement as a life-altering friendship between Biko and Woods degenerates into a standard by the numbers escaping over the border yarn after Biko's deaths. Oscar-appointed Denzel Washington is good in only his fourth movie as Biko, but something is wrong in a film that attempt to depict the struggles of Apartheid by concentrate more on the trials of a white family for more than half the film. Attenborough would have served his topic better by focusing on Biko's rise to prominence instead of beginning where Biko befriended Woods. Perhaps a black actor in a leading role in a 2 1/2 hour film wasn't exactly conducive to big box office, but the film was a tremendous box office flop anyway. Film politics aside, the film still entertains and sends a message or two, albeit, in PG-sanitized fashion. *** of 4 stars.",0.7199503183364868,0.5433464050292969,0.97,imdb
