"Unnamed: 0","label_1","label_2","passage_1","passage_2","score_1","score_2","SE_Thresh","dataset"
20,1.0,0.0,"You know how it's kinda bitter/sweet to leave Vegas? Bitter because this town is a blast in a glass; sweet for your liver and wallet... Staying at the Bellagio may add a notch to both those categories. Of the ""older"" Vegas establishments, the Bellagio is by far the nicest. The paint may be a bit stale, but the fresh flower displays make up for it. I love the themes for the seasons. If you're in town, do not miss the arboretum. I had the fortune of seeing it installed and it really tied the impressiveness together. Thank goodness the amazing company I work for fronted the bill bc I never would have been able to afford this opulence. My room was great. Plenty of modern amenities (iPod dock, power curtains bed side and a mini fridge). The bathroom had lovely freebies but the water smelled like rusty pipes. Yuck! The front desk messed up my bill with some bogus charges but they were kind enough to fix them on the spot. I thought it was also kinda weird that I had to walk through the busiest part of the casino to get to the gym... If youve got the funds, do it at least once. Vegas is meant to be indulged and the Bellagio will help you do it.","You know how it's kinda bitter/sweet to leave Vegas? Bitter because this town is a blast in a glass; sweet for your liver and wallet... Staying at the Bellagio may add a notch to both those categories. Of the ""older"" Vegas establishments, the Bellagio is by far the nicest. The paint may be a bit stale, but the fresh flower displays make up for it. I love the themes for the seasons. If you're in town, do not miss the arboretum. I had the fortune of seeing it installed and it really tied the impressiveness together. Thank goodness the astounding company I work for fronted the bill bc I never would have been able to afford this opulence. My room was grand. Plenty of modern amenities (iPod dock, power curtains bed side and a mini fridge). The bathroom had lovely freebies but the water smelled like rusty pipes. Yuck! The front desk messed up my bill with some bogus charges but they were sort enough to fix them on the spot. I thought it was also kinda weird that I had to walk through the busiest part of the casino to get to the gym... If youve got the funds, do it at least once. Vegas is meant to be indulged and the Bellagio will help you do it.",0.8765992522239685,0.5195872187614441,0.96,"yelp-sentiment"
18,1.0,0.0,"I know that originally, this film was NOT a box office hit, but in light of recent Hollywood releases (most of which have been decidedly formula-ridden, plot less, pointless, ""save-the-blonde-chick-no-matter-what"" drivel), Feast of All Saints, certainly in this sorry context deserves a second opinion. The film--like the book--loses anchoring in some of the historical background, but it depicts a uniquely American dilemma set against the uniquely horrific American institution of human enslavement, and some of its tragic (and funny, and touching) consequences. And worthy of singling out is the youthful Robert Ri'chard, cast as the leading figure, Marcel, whose idealistic enthusiasm is truly universal as he sets out in the beginning of his 'coming of age,' only to be cruelly disappointed at what turns out to become his true education in the ways of the Southern plantation world of Louisiana, at the apex of the antebellum period. When I saw the previews featuring the (dreaded) blond-haired Ri'chard, I expected a buffoon, a fop, a caricature--I was pleasantly surprised. Ossie Davis, Ruby Dee, the late Ben Vereen, Pam Grier, Victoria Rowell and even Jasmine Guy lend vivid imagery and formidable skill as actors in the backdrop tapestry of placage, voodoo, Creole ""aristocracy,"" and Haitian revolt woven into this tale of human passion, hate, love, family, and racial perplexity in a society which is supposedly gone and yet somehow is still with us.","I know that originally, this film was NOT a box office hit, but in light of recent Hollywood releases (most of which have been decidedly formula-ridden, plot less, pointless, ""save-the-blonde-chick-no-matter-what"" drivel), Feast of All Saints, certainly in this sorry context deserves a second opinion. The film--like the book--loses anchoring in some of the historical background, but it depicts a uniquely American dilemma set against the uniquely horrific American institution of human enslavement, and some of its tragic (and funny, and touching) consequences. And worthy of singling out is the youthful Robert Ri'chard, cast as the leading figure, Marcel, whose idealistic enthusiasm is truly universal as he sets out in the beginning of his 'coming of age,' only to be cruelly disappointed at what turns out to become his true education in the ways of the Southern plantation world of Louisiana, at the apex of the antebellum period. When I saw the previews featuring the (dreaded) blond-haired Ri'chard, I expected a buffoon, a fop, a caricature--I was pleasantly dumbfounded. Ossie Davis, Ruby Dee, the late Ben Vereen, Pam Grier, Victoria Rowell and even Jasmine Guy lend vivid imagery and formidable skill as actors in the backdrop tapestry of placage, voodoo, Creole ""aristocracy,"" and Haitian revolt woven into this tale of human passion, hate, love, family, and racial perplexity in a society which is supposedly gone and yet somehow is still with us.",0.6980555653572083,0.5025321841239929,0.97,"imdb"
10,0.0,1.0,"the picture , scored by a perversely cheerful marcus miller accordion/harmonica/banjo abomination , is a monument to bad in all its florid variety .","the picture , scored by a perversely cheerful marcus miller accordion/harmonica/banjo abomination , is a monument to inclement in all its florid variety .",0.922419548034668,0.719473659992218,0.97,"mr"
8,1.0,0.0,"After venturing to stash house many more times since my first review, I have to say my outlook on the place has completely changed. I've grown to really enjoy stash house, just as stash house has grown to become something more then a bar with an identity crisis. Everything I mentioned that could have been improved in my last review has been improved from the feel of the place to the drink menu and their prices. The staff is friendly and the selection of DJs they bring in our great; many of which I have become friendly. If I could sum up this updated review in one sentence, all I would have to say is simply, ""if I'm going to South End, stash house gets my business.""","After venturing to stash house multiple more times since my first review, I have to said my outlook on the place has utterly changed. I've grown to really enjoy stash house, just as stash house has grown to become something more then a bar with an identity crisis. Everything I cited that could have been improved in my last review has been better from the feel of the place to the drink menu and their prices. The staff is friendly and the selection of DJs they bring in our grand; several of which I ha become friendly. If I could sum up this update review in one sentence, all I would have to said is simply, ""if I'm going to South End, stash house obtains my business.""",0.965825080871582,0.5028878450393677,0.97,"yelp-sentiment"
36,1.0,0.0,"One night I stumbled upon this on the satellite station Bravo.Initially out of curiosity i decided to watch it.To be perfectly honest i wasn't disappointed.The main character is beautiful and her body is shown off well.You would think her talents would be wasted as a executioner but apparently not after watching the whole film!My only real gripe is the acting of the supporting cast particularly the actor who plays Melnik.Christ its bad!The prison guard Hank is woeful too.All he ever does is get drunk and make ill attempted passes at his co-guard Wanda though fortunately for us the viewer and for Hank he gets down and dirty with Wanda near the end. The music used is pretty tense and creates the perfect atmosphere for the executions. This movie is well watching alone for the beautiful,talented and very sexy Jennifer Thomas","One nighttime I stumbled upon this on the satellite station Bravo.Initially out of curiosity i decided to watch it.To be perfectly honest i wasn't disappointed.The main character is sumptuous and her body is shown off well.You would think her talents would be wasted as a executioner but apparently not after watching the whole movie!My only real gripe is the acting of the support cast specially the actor who plays Melnik.Christ its bad!The jailed guards Hank is woeful too.All he ever does is got drunk and make ill attempted passes at his co-guard Wanda albeit happily for us the viewer and for Hank he gets down and dirty with Wanda near the ends. The music used is pretty tense and creates the irreproachable ambiance for the executions. This movie is well watching alone for the handsome,talented and very sexy Jennifer Thomas",0.9178848266601562,0.5093777775764465,0.96,"imdb"
11,1.0,0.0,"I remember this show from Swedish television. I was only 7 years of age and it scared me beyond belief. I would love to revisit this series and see if it was just as excellent as remember though i suspect my taste and demands have changed. Although this was released before alien and a plethora of other space-thrillers i suspect that it has its root in scary movies from the 50:s and the political climate of the 70:s. When i think of it, this was a real sci-fi, a movie trying to discuss scientific and political questions about who we are and what we are. The term sci-fi has since then become bleak and come to be the term for any movie that has space-ships in them.","I remember this show from Swedish television. I was only 7 years of age and it terrified me beyond belief. I would love to revisit this series and see if it was just as excellent as remember though i suspect my taste and demands have changed. Although this was released before alien and a plethora of other space-thrillers i suspect that it has its root in scary movies from the 50:s and the political climate of the 70:s. When i think of it, this was a real sci-fi, a movie trying to discuss scientific and political questions about who we are and what we are. The term sci-fi has since then become bleak and coming to be the term for any movie that ha space-ships in them.",0.6888564825057983,0.5367813110351562,0.97,"imdb"
69,1.0,0.0,"but it's worth watching for Boyer, Lorre and Paxinou. Greene's entertainments that were filmed during the war either required transplanting to American shores, as in This Gun for Hire, or the use of American actors in roles where they did not fit. Bacall fits that part here. I kept waiting for her to whistle and bring Bogie to life; her tone of voice is simply all wrong for an upper class Englishwoman. But listen to the dialogue! No, people don't talk that way except in books, but Greene was sending a message about an England that needed to wake up to the dangers of the world. One other positive note: Greene's range of characters were kept whole. While Mr. Mukerjee resembled more a Brahamin, at least his nationality was kept, and his final conversation with Paxinou is priceless.","but it's worth watching for Boyer, Lorre and Paxinou. Greene's entertainments that were filmed during the war either required transplanting to American shores, as in This Gun for Hire, or the use of American actors in roles where they did not fit. Bacall fits that part here. I kept waiting for her to whistle and bring Bogie to life; her tone of voice is simply all wrong for an upper class Englishwoman. But listen to the dialogue! No, people don't talk that way except in books, but Greene was sending a messaging about an England that needed to wake up to the dangers of the world. One other positives notes: Greene's range of character were retained whole. While Mr. Mukerjee resembled more a Brahamin, at least his nationality was kept, and his final talking with Paxinou is inestimable.",0.9669437408447266,0.5090897083282471,0.96,"imdb"
17,0.0,1.0,"too clumsy in key moments . . . to make a big splash .","too clumsy in key moments . . . to make a vast splash .",0.569172203540802,0.5767662525177002,0.98,"mr"
1,1.0,0.0,"This place is insane. First off, the cover is a lot to get in there at $30 for girls and $50 for guys after waiting in line. Drinks are way over priced too, $8.75 for a beer, $15 for a cocktail. With that said, the vibe, music, and atmosphere here is a great time. Ran into some people that were in town for an Awards Show and had a blast. Overall this place is fun, but dont go there if you're looking for something cheap to do.","This place is insane. First off, the cover is a lot to get in there at $30 for girls and $50 for guys after waiting in line. Drinks are way over priced too, $8.75 for a beer, $15 for a cocktail. With that said, the vibe, music, and atmosphere here is a great time. Ran into some people that were in town for an Awards Show and had a blast. General this place is fun, but dont go there if you're looking for something cheap to do.",0.5058472156524658,0.793623149394989,0.97,"yelp-sentiment"
22,1.0,0.0,"In LV on business, and decided that I would make the trip to what was described to me as ""Mecca if you love Thai food.... outside of Thailand, of course."" I drove my rented minivan to the strip mall (yes, you read that right a minivan. Me. In a minivan. Oh, and the strip mall too... and no, there weren't strippers at the strip mall) on Sahara. As I hustled to the door (it was very cold!) the small, completely unassuming store front seemed quiet for a Wednesday night. And then I opened the door. The place was positively cavernous, given the little entryway. I put my name down and went to sit at the bar while I waited the estimated 30 minute wait (it was less!). The bustle of the place is amazing. The smells, the service... there's a great energy and an extensive list of beers and wines to get you started. Earlier in the night DH had told me to ask if they had a tasting menu (they don't, but what a great idea!) so that I could try more things. It was only by the stroke of luck that my neighbours at the bar and I shared a similar last name, country of origin, and is turns out, passion for food. When we were seated next to eachother, they ever so graciously shared their appetizer (heaven on a plate) and I shared my tom ka kai (holy crap was that good). The Ginger Sea Bass was perfectly delicate. You'd expect the thai flavours to overwhelm the fish, but instead it was perfectly balanced and prepared, with the fish still having just the right bite. I'm a Pad Kee Mao aficionado. I eat it everywhere I can because it's my favorite and I'm always looking for the most amazing one. And thanks to my new super BFFs, I got to try not one, but two ways that Lotus of Siam excels at it - one with prawns and one with crispy duck. People, you can not go wrong. Order either. Order both. Eat all the things. I will absolutely, positively, with 100% certainty be back. Because there is soo much more to try and everything was truly flawless (including the service!)","In LV on business, and decided that I would make the voyages to what was described to me as ""Mecca if you love Thai food.... exterior of Thailand, of course."" I drove my rented minivan to the strip mall (yeah, you read that right a minivan. Me. In a minivan. Ah, and the strip mall too... and no, there weren't strippers at the strip mall) on Sahara. As I hustled to the door (it was very cold!) the small, utterly humble shop front seemed quiet for a Wednesday night. And then I open the door. The placing was positively cavernous, given the small entryway. I put my naming down and went to sitting at the bar while I waited the estimated 30 minute awaiting (it was fewer!). The bustle of the placing is staggering. The smells, the service... there's a grand energy and an extensive list of beers and wines to got you started. Preceding in the night DH had told me to asked if they had a tasting menu (they don't, but what a great idea!) so that I could try more things. It was only by the stroke of luck that my neighbours at the bar and I shared a similar last name, country of origin, and is turns out, passion for food. When we were seated next to eachother, they ever so graciously shared their appetizer (heaven on a plate) and I shared my tom ka kai (holy crap was that good). The Ginger Sea Bass was perfectly delicate. You'd expect the thai flavours to overwhelm the fish, but instead it was perfectly balanced and prepared, with the fish still having just the right bite. I'm a Pad Kee Mao aficionado. I eat it everywhere I can because it's my favorite and I'm always looking for the most amazing one. And thanks to my new super BFFs, I got to try not one, but two ways that Lotus of Siam excels at it - one with prawns and one with crispy duck. People, you can not go wrong. Order either. Order both. Eat all the things. I will absolutely, positively, with 100% certainty be back. Because there is soo much more to try and everything was truly flawless (including the service!)",0.9803785681724548,0.5390197038650513,0.96,"yelp-sentiment"
51,0.0,1.0,"The Darkling was a very interesting and entertaining film while F. Murray Abraham was in it. Spoilers: About halfway through, F.Murray gets zapped, because The Darkling is some kind of demon-like creature who enjoys living vicariously. He takes bums and losers and perverts them further while giving them all they want in terms of success. He feeds from their enjoyment of the Seven Deadly Sins. However, part of it is that he needs to get people who may be flawed but not completely evil. Otherwise he cannot ""pervert"" their natural goodness. That's what the little guy said in his Barry White voice, which I found both charming and amusing. Mostly amusing. Like imagine Barry White if he were a little dwarf and he was telling Aiden Gillen ""Dee Plane, Dee Plane, Bos, Here eet come, Dee Plane!"" All through the movie, Dee Dwarf (actually a robotronic cherub) talks to Aiden Gillen in the Barry White voice, saying things like ""It's OK to be bad, you know you want it."" ""Now you've committed murder, you're really moving up in the world"" and other remarks that sound like commercials for ""Being Evil"" Stores or something. It really is hilarious in a sick way. Anyhow, Aiden Gillen is no F. Murray Abraham, and the movie tanks as soon as Murray gets the axe (or knifed?). F. Murray brings a certain happy malevolence to his role in this film. He is a good actor. Aiden Gillen on the other hand has a permanent happy smirk on his face, and he looks like maybe his remedial English Comp. class had never hit the Mythological Characters and he could not imagine what the movie was about. The ENDING is really creepy and yet almost comical. If this movie were a parody, the ending was perfect. If it was not a parody, then it was creepy; but a cheap use of a little girl to deliver a gross-out that the movie itself could not deliver. The people who made this movie lost whatever it was that they wanted to do with it somewhere before the ending. It just ends like they just realized that they had run out of money and had to film a quickie ending.","The Darkling was a very interesting and entertaining film while F. Murray Abraham was in it. Spoilers: About midway through, F.Murray gets zapped, because The Darkling is some kind of daemon-like creature who enjoys living vicariously. He takes bums and losers and perverts them further while giving them all they wanting in terms of success. He feeds from their enjoyment of the Seven Fatal Sins. However, part of it is that he needs to get people who may be imperfect but not fully evil. Otherwise he cannot ""pervert"" their natural goodness. That's what the little guy says in his Barry White voice, which I unearthed both charming and entertaining. Mostly fun. Like imagine Barry White if he were a small dwarf and he was telling Aiden Gillen ""Dee Airplane, Dee Airplane, Bos, Here eet come, Dee Plane!"" All through the films, Dee Dwarf (actually a robotronic cherub) conversations to Aiden Gillen in the Barry White voice, saying things like ""It's ALRIGHT to be bad, you know you want it."" ""Now you've committed murder, you're really moving up in the world"" and other comments that sound like commercials for ""Being Evil"" Stores or something. It really is hilarious in a sick way. Anyhow, Aiden Gillen is no F. Murray Abraham, and the movie tanks as soon as Murray gets the axe (or knifed?). F. Murray brings a certain happy malevolence to his role in this film. He is a good actor. Aiden Gillen on the other hand has a permanent happy grin on his face, and he looks like maybe his remedial English Comp. class had never hit the Mythological Characters and he could not imagine what the movie was about. The ENDING is really creepy and yet almost comical. If this movie were a parody, the ending was perfect. If it was not a parody, then it was creepy; but a cheap use of a little girl to deliver a gross-out that the movie itself could not deliver. The people who made this movie lost whatever it was that they wanted to do with it somewhere before the ending. It just ends like they just realized that they had run out of money and had to film a quickie ending.",0.7220020294189453,0.5162912011146545,0.95,"imdb"
43,0.0,1.0,"I feel like I've just watched a snuff film....a beautifully acted, taut, engrossing and horrible thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexual violence and torture, rape, decapitation, incest, corruption, live burial, and abuse, abuse, abuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and act in this sort of thing, and a world that has become so desensitized that eventually real snuff films will be the norm. And I'm neither puritanical nor humorless, I don't try to hide from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subject-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?","I feel like I've just watched a snuff film....a splendidly acted, taut, engrossing and horrendous thing! A two hour litany of perversion in the most basic and all inclusive sense of the word, sexuality violence and torture, raping, decapitation, incest, corruption, live burial, and mistreatment, mistreat, misuse. No redemption whatsoever. And I WAS entertained. I couldn't stop watching. What does this say about me, about the people who make and acts in this sort of thing, and a world that has become so desensitized that lastly real snuff movies will be the norm. And I'm neither puritanical nor humorless, I don't attempt to disguising from the existence of darkness, and I definitely have not led a sheltered life, but I am ashamed of myself. AND I'm sorry to see my British cousins dragging the subjected-matter sewers the way my own tribe does. It doesn't have to be cozy, but does it have to wallow in vicarious sadism?",0.944356381893158,0.5983492136001587,0.98,"imdb"
9,0.0,1.0,"this dreadfully earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .",0.8759056329727173,0.6029043197631836,0.97,"mr"
18,0.0,1.0,"Ahh this film had so much potential! A good cast of quality B actors, the thighs of Jessica Simpson and... that is about it! I believe some guy in some unnamed marketing department had an idea. Basically, lets do a kind of Legally Blond film, but do it in New York. That big bright city of chances, power and money and where everyone is a heartless, power/money hungry person. Let's add to this Jessica Simpson, small town bimbo, that brother of Owen Wilson and for some no apparent reason Andy Dick (only because of him you should ignore this film). Basic story line: Boy leaves girl for NY, girl follows, boy cheats, girl stays in NY with cousin, gets a job under false pretenses, mucks up, is courted by other boy (Brother Wilson) and together save the day and kiss. a few words come to mind when reflecting upon this film, i.e. dire, awful, unbearable, intolerable and xenophobic Just don't watch this film, you will be happier. One reviewer referred to Guantanamo and i definitely agree with him. This film induces shock. And I know what you are thinking... at least at some point will I see Simpson naked or close too. It's not gonna happen, spare yourself the time and YouTube her. You will have better sexy time! The films editing is flimsy, the acting is unbearable, and why do they use blue screens? In conclusion; this is cinematic treason which should be punished to the maximum Another question why does Willie Nelson always play a kind of father figure in almost every Jessica Simpson flick and why are there no black, Latin, Asian or European people in this movie?","Ahh this film had so much potential! A good cast of quality B actors, the thighs of Jessica Simpson and... that is about it! I believe some fella in some undetermined marketing department had an idea. Basically, lets do a kind of Legally Blond film, but do it in New York. That grands bright city of chances, power and money and where everyone is a heartless, power/money hungry person. Let's add to this Jessica Simpson, small town bimbo, that brother of Owen Wilson and for some no apparent reason Andy Dick (only because of him you should ignoring this films). Basic story line: Boy leaves girl for NY, girls follows, boys cheats, girl stays in NY with cousin, gets a job under false pretenses, mucks up, is courted by other boy (Brother Wilson) and together saves the day and kiss. a few words come to mind when reflecting upon this film, i.e. dire, horrific, insupportable, insupportable and xenophobic Just don't watch this film, you will be happier. One reviewer referred to Guantanamo and i definitely agree with him. This film induces shock. And I know what you are thinking... at least at some point will I see Simpson naked or close too. It's not gonna happen, spare yourself the time and YouTube her. You will have better sexy time! The films editing is flimsy, the acting is unbearable, and why do they use blue screens? In conclusion; this is cinematic treason which should be punished to the maximum Another question why does Willie Nelson always play a kind of father figure in almost every Jessica Simpson flick and why are there no black, Latin, Asian or European people in this movie?",0.84144127368927,0.5048726797103882,0.96,"imdb"
3,0.0,1.0,"This 1919 to 1933 Germany looks hardly like a post WWII Czech capitol. Oh sorry, it is the Czech capitol and it is 2003, how funny. This is one of the most awful history movies in the nearest past. Rhm is a head higher than Adolf and looks so damned good, Gring looks like 40 when he just is 23 and the ""Fhrer"" always seems to look like 56. And the buildings, folks, even buildings have been young, sometimes. Especially 1919 were a lot of houses in Germany nearly new (the WWI does not reach German cities!). No crumbling plaster! Then the Reichstagsbuilding. There have never been urban canyons around this building, never. And this may sound to you all like a miracle: in the year 1933 the Greater Berlin fire brigade owns a lot of vehicles with engines, some even with turntable ladders, but none with a hand pump. One last thing: What kind of PLAYMOBIL castle was this at the final sequence? For me this was a kind of ""Adolf's Adventures in Wonderland""","This 1919 to 1933 Germany looks hardly like a post WWII Czech capitol. Ah sorry, it is the Czech capitol and it is 2003, how funny. This is one of the most horrendous history film in the nearer past. Rhm is a head higher than Adolf and looks so damn good, Gring looks like 40 when he just is 23 and the ""Fhrer"" always seem to look like 56. And the buildings, folks, even buildings have been young, sometimes. Specially 1919 were a lot of homes in Germany nigh new (the WWI does not attain German towns!). No crumbling plaster! Then the Reichstagsbuilding. There have never been urban canyons around this building, never. And this may sound to you all like a miracle: in the year 1933 the Greater Berlin fire brigade owns a lot of vehicles with engines, some even with turntable ladders, but none with a hand pump. One last thing: What kind of PLAYMOBIL castle was this at the final sequence? For me this was a kind of ""Adolf's Adventures in Wonderland""",0.9673643112182616,0.5097098350524902,0.98,"imdb"
6,0.0,1.0,"an uneven film dealing with too many problems to be taken seriously .","an uneven film deal with too many problems to be taken seriously .",0.5725924372673035,0.8956670761108398,0.99,"mr"
45,1.0,0.0,"After being sent to prison for no less then 10 nor more then 40 years for being busted with drugs and refusing to give up her accomplishes, Jackie (Erica Gavin of Russ Meyer's ""Vixen"" and ""Beyond the Valley of the Dolls"", in her last film role) has to get accustomed to life in the big 'doll' house, or at least try to, in this early film by Jonathan Demme. Due to it's tawdry nature and sheer watchability, I would also rank this as one of his best films, right below ""Silence of the Lambs"" and ""Stop Making Sense"", but so far above any of his other movies. This minor classic is just campy, sleazy, and fun enough to be an amazingly good guilty pleasure and thankfully never once goes overboard into all out parody of the Women In Prison genre. It ALMOST washed out the rancid bad taste of the ludicrously preachy ""Philidelphia"" from my mouth. However, the film is not without it's downfalls (the 'un'talent show is a HUGE chore to sit through and goes on far too long, Barbera Steele is sadly wasted, among other small things) But don't let those gripes stop you from watching an otherwise enjoyable movie. My Grade: B- DVD Extras: 5 minute Roger Corman interview; Cast & crew Bios; Original Trailer; and Trailers for ""Candy Stripe Nurses"" (with nudity), ""Big Bad Mama 2"", ""Big Doll House"" (with nudity), & ""Crazy Mama"" Eye Candy: Juanita Brown, Cheryl ""Rainbeaux"" Smith, Erica Gavin, Roberta Collins, Ella Reid, Lynda Gold, and some others all show skin","After being sent to prison for no less then 10 nor more then 40 years for being busted with drugs and refusing to give up her accomplishes, Jackie (Erica Gavin of Russ Meyer's ""Vixen"" and ""Beyond the Valley of the Dolls"", in her last film role) has to get accustomed to life in the big 'doll' house, or at least try to, in this early movies by Jonathan Demme. Due to it's tawdry nature and sheer watchability, I would also rank this as one of his best films, right below ""Silence of the Lambs"" and ""Stop Making Sense"", but so far above any of his other movies. This minor classic is just campy, sleazy, and amusing enough to be an astonishingly good guilty pleasure and thankfully never once goes overboard into all out parody of the Women In Jails genus. It ALMOST rinsed out the rancid naughty tasting of the ludicrously preachy ""Philidelphia"" from my mouth. However, the film is not without it's downfalls (the 'un'talent show is a HUGE chore to sitting through and goes on far too lengthy, Barbera Steele is unluckily wasted, among other small things) But don't let those gripes stop you from watching an otherwise enjoyable movie. My Grade: B- DVD Extras: 5 minute Roger Corman interview; Cast & crew Bios; Original Trailer; and Trailers for ""Candy Stripe Nurses"" (with nudity), ""Big Bad Mama 2"", ""Big Doll House"" (with nudity), & ""Crazy Mama"" Eye Candy: Juanita Brown, Cheryl ""Rainbeaux"" Smith, Erica Gavin, Roberta Collins, Ella Reid, Lynda Gold, and some others all show skin",0.8959510922431946,0.5349399447441101,0.95,"imdb"
7,1.0,0.0,"Those looking to unleash the interior designer within themselves can do no better than to come here. It's not particularly cheap, but if it's modern and slightly more unique items you are after then this is the place you are looking for. However, it should be noted that this place does not deal exclusively in lights and also offers other interior items generally including some sort of relationship to light in one form or another such as a number of items of furniture consisting of mirrors as their external surface. IF you do want something a bit more specific and have the money to spend then a visit here might be in order.","Those looking to unleash the interior designer within themselves can do no better than to coming here. It's not particularly cheap, but if it's modern and marginally more unique items you are after then this is the place you are looking for. However, it should be noted that this place does not deal exclusively in lights and also offers other interiors items ordinarily include some sort of relations to light in one form or another such as a number of item of furniture comprised of mirrors as their external surfaces. IF you do want something a bit more specific and have the money to spending then a visit here might be in order.",0.822683572769165,0.7589389085769653,0.98,"yelp-sentiment"
51,1.0,0.0,"""Pecker"" proves that Waters has no intention of changing his tacky ways in his old age. A lot of things have changed since Waters started making films in the 1960s, but 40 years later he is still doing what he wants to do. Over the years, the budget of Waters' films has increased considerably. This is one of his most recent productions, but I was amazed to see that Waters still has that ""trailer-park"" touch. Edward Furlong plays Pecker, a kid who is obsessed with photography. He lives a quite life in Baltimore, MD, with his friends and family. But Pecker attracts the attention of a New York art agent (the always watchable Lili Taylor), and his life changes for the worst. Once again, Waters makes fun of art, fame and heterosexuality. It is not among his best films, but there are some big belly laughs here (""Memama"" has the best lines in the film!). It is consistently clever and funny, and has that very ""queer"" sensibility that I have come to love in Warters' movies.","""Pecker"" prove that Waters has no intention of modification his tacky ways in his ancient age. A batch of things have changed since Waters commenced making films in the 1960s, but 40 yr later he is still doing what he wants to do. Over the years, the budget of Waters' movie has augment drastically. This is one of his most recent productions, but I was flabbergasted to see that Waters still has that ""trailer-park"" touch. Edward Furlong plays Pecker, a child who is obsessed with photographic. He lives a quite life in Baltimore, MD, with his friend and familial. But Pecker attracts the attention of a Novel York art agent (the permanently watchable Lili Taylor), and his vie changes for the worst. Once again, Waters makes fun of art, fame and heterosexuality. It is not among his best films, but there are some large belly giggling here (""Memama"" has the best lines in the films!). It is consistently smarter and funny, and has that very ""queer"" sensibility that I ha come to loved in Warters' movies.",0.9368762373924256,0.5014198422431946,0.96,"imdb"
16,1.0,0.0,"Polanski returns to the themes of solitude and madness which he explored to such tremendous effect in Repulsion and Rosemary's Baby, in The Tenant. The atmosphere is trademark Polanski - dark, brooding, unnerving - but there is something awkward about this movie and I am not sure whether or not it is deliberate. Sven Nykvist, who was responsible for some of Bergman's most beautiful films, doesn't quite do himself justice here. As his name was one of the things which really attracted me to this movie, I was a little disappointed in how few instances of truly impressive cinematography are in the film. The only thing that really lets the movie down is the acting. Polanski is certainly not a bad actor, but he seems to have bitten off more than he can chew with the difficult role of Trelkovsky. Some of the supporting cast are great, notably Melvyn Douglas as the landlord and Shelley Winters as the concierge, but others are weak and miscast. It is also hard to get past the fact that all these supposed Parisians have American accents. Quite unexpectedly, there are some fine moments of dark comedy in the film. Anyone who has seen The Fearless Vampire Killers knows that Polanski is certainly a good comedic actor. However, there are moments when it slips dangerously close to being a parody of itself. Trelkovsky's sudden (and somewhat unexplained) 'transformation' is more likely to raise giggles than eyebrows, which detracts from what should have been a powerful moment in his psycho-dramatic journey. All in all, The Tenant is an enjoyable and intriguing experience, if a little too languorous for its own good. There's a handful of exceptionally chilling moments and a consistently uncomfortable and foreboding atmosphere but this film, while being very good, does not quite hit the mark as successfully as it could have. Alas, at the end of the day, an 'okay' Polanski movie is still better than most other 'good' movies. Definitely worth a watch, just don't expect to be blown away.","Polanski returns to the theme of solitude and madness which he explored to such immense effect in Repulsion and Rosemary's Baby, in The Tenant. The atmosphere is trademark Polanski - dark, brooding, unnerving - but there is something awkward about this movie and I am not sure whether or not it is deliberate. Sven Nykvist, who was responsible for some of Bergman's most beautiful films, doesn't quite do himself justice here. As his name was one of the things which truly attracted me to this movie, I was a small disappointed in how few instances of truly impressive cinematography are in the film. The only thing that really lets the movie down is the acting. Polanski is surely not a bad actor, but he seems to have bitten off more than he can chew with the difficult role of Trelkovsky. Some of the supporting cast are great, notably Melvyn Douglas as the landlord and Shelley Winters as the concierge, but others are weak and miscast. It is also hard to get past the fact that all these supposed Parisians have American accents. Quite unexpectedly, there are some fine moments of dark comedy in the movie. Anyone who has seen The Fearless Vampire Killers knows that Polanski is certainly a good comedic actor. However, there are moments when it slips dangerously close to being a parody of itself. Trelkovsky's sudden (and somewhat unexplained) 'transformation' is more likely to raise giggles than eyebrows, which detracts from what should have been a powerful moment in his psycho-dramatic journey. All in all, The Tenant is an enjoyable and intriguing experience, if a little too languorous for its own good. There's a handful of exceptionally chilling moments and a consistently uncomfortable and foreboding atmosphere but this film, while being very good, does not quite hit the mark as successfully as it could have. Alas, at the end of the day, an 'okay' Polanski movie is still better than most other 'good' movies. Definitely worth a watch, just don't expect to be blown away.",0.5512418746948242,0.5029980540275574,0.99,"imdb"
